Experiment,Simulation,ID,Sex,ftype,mate_value,male_promiscuity,num_matings,num_unique_mates,mate_switching,prop_mate_switching
3,43,151,male,NA,46.13086547,0,279,24,83,0.297491039
3,43,152,male,NA,46.67360705,0,2536,38,1386,0.546529968
3,43,153,male,NA,51.53770945,0,10648,87,7080,0.664913599
3,43,154,male,NA,48.23591074,0,6231,55,3047,0.48900658
3,43,155,male,NA,48.13239203,0,6470,65,4384,0.677588872
3,43,156,male,NA,60.78959187,100,16584,99,15062,0.908224795
3,43,157,male,NA,46.08920666,0,2723,42,1063,0.390378259
3,43,158,male,NA,51.85366994,100,2702,87,2353,0.870836417
3,43,159,male,NA,43.99292593,0,549,32,276,0.50273224
3,43,160,male,NA,52.70389107,0,24515,86,20682,0.843646747
3,43,161,male,NA,42.11718563,0,84,4,7,0.083333333
3,43,162,male,NA,51.0968209,100,1717,87,1280,0.745486313
3,43,163,male,NA,46.79509765,100,515,72,304,0.590291262
3,43,164,male,NA,49.42626411,0,9416,70,6513,0.691694987
3,43,165,male,NA,51.28797627,0,8237,68,5129,0.62267816
3,43,166,male,NA,54.75739891,0,19669,73,15549,0.790533327
3,43,167,male,NA,48.12968416,100,462,60,300,0.649350649
3,43,168,male,NA,53.88304591,100,3869,88,3229,0.834582579
3,43,169,male,NA,48.00324442,0,6428,44,5095,0.792626011
3,43,170,male,NA,46.66092464,0,1732,40,710,0.409930716
3,43,171,male,NA,52.63807315,0,17790,75,14194,0.797863969
3,43,172,male,NA,49.29234952,0,10944,77,6197,0.566246345
3,43,173,male,NA,47.64902457,0,3208,46,2299,0.716645885
3,43,174,male,NA,43.50583393,0,1830,34,902,0.492896175
3,43,175,male,NA,47.59363424,0,5348,59,3869,0.723448018
3,43,176,male,NA,53.24484244,0,17022,74,12947,0.760603924
3,43,177,male,NA,49.92334678,100,2469,78,1940,0.785743216
3,43,178,male,NA,56.75667964,0,22742,87,17373,0.763916982
3,43,179,male,NA,45.047809,0,442,31,71,0.160633484
3,43,180,male,NA,53.09192363,0,20011,75,16232,0.811153865
3,43,181,male,NA,47.23514425,0,1210,36,335,0.276859504
3,43,182,male,NA,48.2575567,0,5474,52,3640,0.664961637
3,43,183,male,NA,42.13209308,0,184,23,116,0.630434783
3,43,184,male,NA,46.22842175,100,364,60,207,0.568681319
3,43,185,male,NA,48.33888467,0,5990,66,2879,0.480634391
3,43,186,male,NA,51.01583223,0,9777,67,6904,0.70614708
3,43,187,male,NA,49.26233459,0,8097,76,5392,0.665925651
3,43,188,male,NA,49.71021567,100,1773,79,1394,0.786238015
3,43,189,male,NA,48.43833795,0,5650,62,2920,0.516814159
3,43,190,male,NA,52.03581072,0,13720,79,9553,0.696282799
3,43,191,male,NA,56.9131501,0,16888,81,12504,0.74040739
3,43,192,male,NA,52.78657819,0,11612,71,7005,0.603255253
3,43,193,male,NA,48.39820049,0,5606,57,3298,0.588298252
3,43,194,male,NA,47.83882635,0,5482,42,4632,0.8449471
3,43,195,male,NA,52.04386827,0,17513,84,13495,0.770570433
3,43,196,male,NA,50.16881856,0,13102,72,9766,0.745382384
3,43,197,male,NA,42.78273223,0,3850,36,2725,0.707792208
3,43,198,male,NA,49.92156885,0,11785,75,9013,0.764785745
3,43,199,male,NA,47.39431416,0,2872,47,929,0.323467967
3,44,0,female,1,54.87700104,NA,7341,68,666,0.090723335
3,44,1,female,1,46.63673479,NA,6331,70,376,0.059390302
3,44,2,female,1,22.30320474,NA,7818,54,616,0.07879253
3,44,3,female,1,36.55190677,NA,6571,59,472,0.071830772
3,44,4,female,1,50.45086348,NA,8396,61,299,0.035612196
3,44,5,female,1,45.95848762,NA,8392,52,294,0.035033365
3,44,6,female,1,54.65917227,NA,7983,60,250,0.031316548
3,44,7,female,1,50.36850004,NA,7681,69,783,0.101939852
3,44,8,female,1,75.0702742,NA,7366,71,3283,0.445696443
3,44,9,female,1,47.45082492,NA,8825,38,173,0.019603399
3,44,10,female,1,41.73009023,NA,8319,50,586,0.070441159
3,44,11,female,1,46.0241548,NA,8317,57,367,0.044126488
3,44,12,female,1,45.28777398,NA,8845,29,70,0.007914076
3,44,13,female,1,56.09123601,NA,9032,48,194,0.021479185
3,44,14,female,1,45.12601914,NA,6794,64,766,0.112746541
3,44,15,female,1,48.19894059,NA,7138,65,855,0.119781451
3,44,16,female,1,52.66115901,NA,7367,68,515,0.069906339
3,44,17,female,1,55.18998479,NA,7781,63,956,0.122863385
3,44,18,female,1,47.50526402,NA,8219,58,182,0.022143813
3,44,19,female,1,40.7599161,NA,7396,54,309,0.04177934
3,44,20,female,1,41.86067016,NA,6405,71,258,0.04028103
3,44,21,female,1,57.43279115,NA,7120,56,1583,0.222331461
3,44,22,female,1,37.45071558,NA,7228,66,279,0.038599889
3,44,23,female,1,54.28766647,NA,8466,62,669,0.07902197
3,44,24,female,1,31.11042273,NA,7374,49,781,0.105912666
3,44,25,female,1,54.56940361,NA,7170,64,554,0.077266388
3,44,26,female,1,61.07048985,NA,8396,59,431,0.051333969
3,44,27,female,1,64.88837928,NA,7089,65,1595,0.224996473
3,44,28,female,1,51.31925097,NA,7833,68,590,0.075322354
3,44,29,female,1,52.17156427,NA,8596,46,281,0.032689623
3,44,30,female,1,46.53690506,NA,8360,58,954,0.114114833
3,44,31,female,1,43.22868658,NA,8393,59,460,0.054807578
3,44,32,female,1,61.50287311,NA,7888,52,714,0.090517241
3,44,33,female,1,47.49903371,NA,8444,61,178,0.021080057
3,44,34,female,1,55.31516079,NA,7490,56,639,0.085313752
3,44,35,female,1,51.46817448,NA,9086,44,228,0.025093551
3,44,36,female,1,49.78964416,NA,9185,35,60,0.00653239
3,44,37,female,1,55.099133,NA,7404,63,1124,0.151809833
3,44,38,female,1,52.48212862,NA,8520,47,266,0.031220657
3,44,39,female,1,44.41945079,NA,7105,70,437,0.061505982
3,44,40,female,1,46.93975302,NA,7695,61,223,0.028979857
3,44,41,female,1,41.9270966,NA,8720,54,421,0.048279817
3,44,42,female,1,48.36203675,NA,9029,54,435,0.048178093
3,44,43,female,1,54.07221299,NA,8684,57,485,0.055849839
3,44,44,female,1,54.77712873,NA,8596,48,248,0.028850628
3,44,45,female,1,61.87951764,NA,7801,66,1441,0.184719908
3,44,46,female,1,37.40473656,NA,7997,59,689,0.086157309
3,44,47,female,1,48.26402806,NA,7377,67,313,0.042429172
3,44,48,female,1,34.51256913,NA,8154,60,908,0.11135639
3,44,49,female,1,55.71364822,NA,8444,57,684,0.081004263
3,44,50,female,0,35.83308099,NA,4634,77,1061,0.228959862
3,44,51,female,0,74.39187325,NA,3910,96,1418,0.362659847
3,44,52,female,0,52.75427217,NA,8327,56,799,0.095952924
3,44,53,female,0,52.32871591,NA,8775,46,102,0.011623932
3,44,54,female,0,55.98997286,NA,7355,66,2023,0.275050986
3,44,55,female,0,68.75557669,NA,7144,63,2785,0.389837626
3,44,56,female,0,48.17636468,NA,8295,59,203,0.024472574
3,44,57,female,0,36.27367919,NA,8534,50,582,0.068197797
3,44,58,female,0,53.24362931,NA,8424,52,524,0.062203229
3,44,59,female,0,38.84273074,NA,8445,57,585,0.069271758
3,44,60,female,0,59.04565819,NA,8475,47,889,0.104896755
3,44,61,female,0,38.2966084,NA,7649,66,189,0.024709112
3,44,62,female,0,42.74749212,NA,7288,58,237,0.03251921
3,44,63,female,0,32.98352492,NA,8486,58,435,0.0512609
3,44,64,female,0,57.96554407,NA,8429,60,510,0.060505398
3,44,65,female,0,46.34958428,NA,5989,67,259,0.043245951
3,44,66,female,0,35.23251832,NA,7731,61,508,0.065709481
3,44,67,female,0,63.31638291,NA,8685,62,1576,0.181462291
3,44,68,female,0,35.10935217,NA,7819,57,613,0.078398772
3,44,69,female,0,56.55734811,NA,7532,66,1127,0.149628253
3,44,70,female,0,51.78243787,NA,7990,57,1278,0.159949937
3,44,71,female,0,41.81734505,NA,7876,62,662,0.084052819
3,44,72,female,0,39.37409714,NA,5351,71,350,0.065408335
3,44,73,female,0,35.85118459,NA,7926,58,186,0.02346707
3,44,74,female,0,68.20159094,NA,8612,62,2864,0.33255922
3,44,75,female,0,43.73202645,NA,8638,39,92,0.010650614
3,44,76,female,0,46.02878681,NA,8244,56,287,0.034813197
3,44,77,female,0,51.07618717,NA,8774,43,396,0.045133349
3,44,78,female,0,44.24182779,NA,8900,48,1088,0.122247191
3,44,79,female,0,59.7573033,NA,8368,66,1081,0.1291826
3,44,80,female,0,52.77756284,NA,7656,52,211,0.027560084
3,44,81,female,0,38.25755357,NA,8603,56,137,0.015924677
3,44,82,female,0,40.85757533,NA,7903,61,836,0.105782614
3,44,83,female,0,23.63191528,NA,9446,46,427,0.045204319
3,44,84,female,0,49.75924018,NA,7954,64,490,0.061604224
3,44,85,female,0,33.49024588,NA,6999,45,148,0.021145878
3,44,86,female,0,44.01622267,NA,7917,44,820,0.103574586
3,44,87,female,0,47.95995686,NA,6329,71,735,0.11613209
3,44,88,female,0,55.92180709,NA,8288,51,291,0.035111004
3,44,89,female,0,33.62927971,NA,8611,46,604,0.070142841
3,44,90,female,0,42.02068542,NA,7849,52,516,0.065740859
3,44,91,female,0,49.86441809,NA,7841,56,1177,0.150108405
3,44,92,female,0,52.82831248,NA,8429,61,936,0.111045201
3,44,93,female,0,52.14977927,NA,8948,55,225,0.025145284
3,44,94,female,0,58.30000729,NA,8371,55,143,0.017082786
3,44,95,female,0,52.77155263,NA,8287,65,597,0.072040545
3,44,96,female,0,59.25730533,NA,7369,63,240,0.03256887
3,44,97,female,0,44.30136395,NA,8702,52,387,0.044472535
3,44,98,female,0,61.89128662,NA,7468,72,1019,0.136448848
3,44,99,female,0,50.49887491,NA,7714,60,493,0.063909774
3,44,100,male,NA,55.11487538,0,23825,82,18822,0.790010493
3,44,101,male,NA,44.35432518,0,2800,42,1537,0.548928571
3,44,102,male,NA,46.46054809,0,2995,43,899,0.300166945
3,44,103,male,NA,51.25363085,100,1966,75,1570,0.798575788
3,44,104,male,NA,50.1202738,0,12438,57,10856,0.872809133
3,44,105,male,NA,50.48566744,0,11014,72,6722,0.610314146
3,44,106,male,NA,52.88841776,0,15235,74,11244,0.738037414
3,44,107,male,NA,46.3724318,0,293,8,210,0.716723549
3,44,108,male,NA,44.42261833,100,362,56,239,0.660220994
3,44,109,male,NA,47.45077448,0,3154,28,2617,0.829740013
3,44,110,male,NA,51.86495686,0,10342,64,7938,0.767549797
3,44,111,male,NA,47.44630721,0,5599,60,4189,0.748169316
3,44,112,male,NA,49.80977631,0,12564,59,9819,0.781518625
3,44,113,male,NA,47.99258973,100,765,73,583,0.762091503
3,44,114,male,NA,47.28442314,100,910,71,629,0.691208791
3,44,115,male,NA,41.67082595,0,1890,31,810,0.428571429
3,44,116,male,NA,52.28231969,0,10652,80,7141,0.670390537
3,44,117,male,NA,55.36527246,0,21110,87,15509,0.734675509
3,44,118,male,NA,47.46677507,100,596,76,326,0.546979866
3,44,119,male,NA,45.61209338,0,4418,46,2456,0.555907651
3,44,120,male,NA,53.98090603,100,3929,91,3079,0.783659964
3,44,121,male,NA,54.15108446,0,22163,78,18939,0.854532329
3,44,122,male,NA,44.3003446,0,4796,51,3440,0.717264387
3,44,123,male,NA,45.18534686,0,126,5,16,0.126984127
3,44,124,male,NA,49.47559144,0,7693,63,4892,0.635902769
3,44,125,male,NA,47.19503486,0,246,14,34,0.138211382
3,44,126,male,NA,43.89416015,0,249,9,145,0.582329317
3,44,127,male,NA,45.2286567,0,1523,25,1061,0.696651346
3,44,128,male,NA,49.64207497,0,7800,62,5316,0.681538462
3,44,129,male,NA,46.23075866,0,1322,19,490,0.37065053
3,44,130,male,NA,52.82193326,0,11115,69,7883,0.709221772
3,44,131,male,NA,42.04312678,0,1019,27,427,0.419038273
3,44,132,male,NA,60.24683711,0,23683,80,18114,0.764852426
3,44,133,male,NA,51.63419547,0,9711,77,5604,0.577077541
3,44,134,male,NA,50.16761432,0,5339,51,2539,0.47555722
3,44,135,male,NA,51.97849989,0,18537,84,13868,0.748125371
3,44,136,male,NA,46.12352445,0,2934,45,1776,0.605316973
3,44,137,male,NA,47.52156243,0,4324,45,3049,0.705134135
3,44,138,male,NA,47.16613773,0,2019,29,924,0.457652303
3,44,139,male,NA,45.98500348,0,3302,39,2651,0.80284676
3,44,140,male,NA,59.78954418,0,28773,79,24387,0.847565426
3,44,141,male,NA,55.18989387,0,21619,83,17531,0.810907072
3,44,142,male,NA,56.41475736,0,33858,88,30036,0.887116782
3,44,143,male,NA,53.26906206,100,2018,91,1483,0.734886026
3,44,144,male,NA,44.15659885,100,232,60,143,0.61637931
3,44,145,male,NA,47.97782342,100,807,71,474,0.587360595
3,44,146,male,NA,46.9076667,100,543,86,430,0.791896869
3,44,147,male,NA,41.72301929,0,1116,32,336,0.301075269
3,44,148,male,NA,50.40429003,0,13185,73,10190,0.772847933
3,44,149,male,NA,54.96563772,0,20959,79,16437,0.784245432
3,44,150,male,NA,56.19857744,0,21061,85,15396,0.73101942
3,44,151,male,NA,46.82638394,0,3157,56,1611,0.510294583
3,44,152,male,NA,44.4363169,0,195,15,21,0.107692308
3,44,153,male,NA,48.7175511,100,718,68,505,0.703342618
3,44,154,male,NA,56.55900223,0,27790,87,23978,0.862828356
3,44,155,male,NA,59.57278879,0,25014,87,19638,0.785080355
3,44,156,male,NA,45.81057523,100,458,56,287,0.626637555
3,44,157,male,NA,43.7667647,0,1464,26,231,0.157786885
3,44,158,male,NA,43.81788057,0,2230,32,1199,0.537668161
3,44,159,male,NA,46.44454105,0,6019,62,3913,0.650107991
3,44,160,male,NA,43.45209101,100,406,63,227,0.5591133
3,44,161,male,NA,49.21420904,0,7977,52,7041,0.882662655
3,44,162,male,NA,55.41035368,0,32985,78,29826,0.904229195
3,44,163,male,NA,50.72983547,0,14361,75,9345,0.650720702
3,44,164,male,NA,55.7873198,100,8511,98,7289,0.856421102
3,44,165,male,NA,48.22738244,0,952,17,344,0.361344538
3,44,166,male,NA,45.13641676,0,1857,49,738,0.397415186
3,44,167,male,NA,54.70584409,100,4910,98,4114,0.837881874
3,44,168,male,NA,45.63089815,0,438,25,318,0.726027397
3,44,169,male,NA,49.55669244,0,3908,51,2329,0.595957011
3,44,170,male,NA,48.09916107,0,6736,66,3928,0.583135392
3,44,171,male,NA,47.62906741,0,1940,38,426,0.219587629
3,44,172,male,NA,42.9748641,0,875,19,416,0.475428571
3,44,173,male,NA,51.89156197,100,1102,78,787,0.71415608
3,44,174,male,NA,41.91449689,0,340,7,14,0.041176471
3,44,175,male,NA,47.26406397,100,575,76,421,0.732173913
3,44,176,male,NA,49.13087629,0,4836,55,3081,0.637096774
3,44,177,male,NA,43.80375328,0,5,3,2,0.4
3,44,178,male,NA,45.52860039,0,3306,22,2716,0.8215366
3,44,179,male,NA,48.81359533,0,7316,64,4595,0.628075451
3,44,180,male,NA,63.03453273,0,25130,84,20650,0.821727019
3,44,181,male,NA,42.35858166,0,456,9,332,0.728070175
3,44,182,male,NA,53.88570194,0,20089,70,16388,0.815769824
3,44,183,male,NA,54.17979526,0,14227,69,12161,0.854783159
3,44,184,male,NA,53.98794873,0,13701,78,9134,0.666666667
3,44,185,male,NA,52.12853926,0,14612,72,10620,0.726799891
3,44,186,male,NA,45.16604805,0,54,5,8,0.148148148
3,44,187,male,NA,40.88520014,0,236,9,32,0.13559322
3,44,188,male,NA,41.31451919,0,3483,55,984,0.282515073
3,44,189,male,NA,54.61315793,100,5182,93,4426,0.854110382
3,44,190,male,NA,49.59026278,100,1059,79,721,0.680830973
3,44,191,male,NA,49.66411575,0,11219,72,8660,0.771904804
3,44,192,male,NA,58.13807755,0,26521,88,21720,0.818973644
3,44,193,male,NA,49.86488101,0,7757,76,3822,0.492716256
3,44,194,male,NA,42.47626318,100,336,65,216,0.642857143
3,44,195,male,NA,57.28401022,0,28437,82,23398,0.82280128
3,44,196,male,NA,51.90689081,100,1481,82,981,0.662390277
3,44,197,male,NA,55.63678416,100,6814,97,5472,0.803052539
3,44,198,male,NA,54.3578762,0,16070,84,11156,0.694212819
3,44,199,male,NA,44.79194513,0,3076,39,2026,0.658647594
3,45,0,female,0,37.42189674,NA,5901,83,538,0.091170988
3,45,1,female,0,64.35088892,NA,8483,38,2729,0.321702228
3,45,2,female,0,40.44761039,NA,6242,61,542,0.086831144
3,45,3,female,0,51.60865009,NA,8238,41,457,0.05547463
3,45,4,female,0,52.14591092,NA,7482,51,657,0.087810746
3,45,5,female,0,46.47389402,NA,7555,50,439,0.058107214
3,45,6,female,0,39.27992713,NA,4329,59,822,0.18988219
3,45,7,female,0,58.66266926,NA,7205,59,431,0.05981957
3,45,8,female,0,59.02964851,NA,7389,46,941,0.127351468
3,45,9,female,0,57.31294502,NA,8233,48,204,0.024778331
3,45,10,female,0,50.18699225,NA,7350,55,265,0.036054422
3,45,11,female,0,48.73508048,NA,9099,45,360,0.039564787
3,45,12,female,0,63.32926697,NA,6988,65,1147,0.164138523
3,45,13,female,0,57.19162053,NA,6650,58,605,0.090977444
3,45,14,female,0,37.24430184,NA,6738,56,882,0.130899377
3,45,15,female,0,47.07574769,NA,6926,59,784,0.11319665
3,45,16,female,0,62.95794639,NA,8498,46,454,0.053424335
3,45,17,female,0,38.09553507,NA,8616,51,1785,0.207172702
3,45,18,female,0,58.0374389,NA,8825,44,309,0.035014164
3,45,19,female,0,46.71903153,NA,6721,53,944,0.140455289
3,45,20,female,0,53.17313336,NA,7576,59,313,0.041314678
3,45,21,female,0,58.35469455,NA,6504,60,906,0.139298893
3,45,22,female,0,56.60747969,NA,7166,63,518,0.072285794
3,45,23,female,0,44.39427528,NA,7521,40,551,0.073261534
3,45,24,female,0,56.81162994,NA,7555,50,180,0.023825281
3,45,25,female,0,62.27880894,NA,8642,52,716,0.082851192
3,45,26,female,0,46.52853831,NA,7505,55,335,0.044636909
3,45,27,female,0,56.69755717,NA,8477,47,1969,0.232275569
3,45,28,female,0,64.31919503,NA,6605,76,1301,0.196971991
3,45,29,female,0,56.42479077,NA,7221,56,638,0.088353414
3,45,30,female,0,47.35067555,NA,6971,65,654,0.093817243
3,45,31,female,0,40.90512198,NA,6622,55,902,0.136212625
3,45,32,female,0,59.65174885,NA,7628,57,504,0.066072365
3,45,33,female,0,59.55657273,NA,6974,55,181,0.025953542
3,45,34,female,0,75.73597509,NA,7091,63,2707,0.381751516
3,45,35,female,0,43.18988715,NA,7251,46,192,0.026479106
3,45,36,female,0,61.74278633,NA,6912,55,720,0.104166667
3,45,37,female,0,44.82176579,NA,8605,46,1033,0.120046485
3,45,38,female,0,52.44825357,NA,7847,61,699,0.089078629
3,45,39,female,0,48.96372136,NA,7376,49,168,0.022776573
3,45,40,female,0,48.83024051,NA,6163,49,352,0.057115041
3,45,41,female,0,47.39509347,NA,7549,61,1782,0.236057756
3,45,42,female,0,47.20367737,NA,8189,53,744,0.090853584
3,45,43,female,0,39.17959317,NA,7056,51,577,0.081774376
3,45,44,female,0,57.85856709,NA,7870,54,968,0.122998729
3,45,45,female,0,44.66728959,NA,8217,48,703,0.085554339
3,45,46,female,0,78.87233358,NA,3325,100,2698,0.811428571
3,45,47,female,0,45.18246634,NA,7462,47,955,0.127981774
3,45,48,female,0,47.29281993,NA,8611,40,823,0.095575427
3,45,49,female,0,54.22262113,NA,8159,62,1420,0.174040936
3,45,50,female,1,61.90423575,NA,5964,59,703,0.11787391
3,45,51,female,1,53.17509631,NA,6743,48,826,0.122497405
3,45,52,female,1,62.79986527,NA,6917,48,1023,0.147896487
3,45,53,female,1,69.07300492,NA,8541,54,2636,0.308628966
3,45,54,female,1,61.46079655,NA,8018,41,223,0.027812422
3,45,55,female,1,39.08414697,NA,7634,56,606,0.079381713
3,45,56,female,1,61.34206419,NA,7972,53,315,0.039513297
3,45,57,female,1,58.94680901,NA,7407,61,893,0.120561631
3,45,58,female,1,43.20390471,NA,7226,50,756,0.104622198
3,45,59,female,1,53.99667063,NA,7492,63,201,0.026828617
3,45,60,female,1,61.10354238,NA,7667,56,2469,0.322029477
3,45,61,female,1,65.81211855,NA,8600,47,1885,0.219186047
3,45,62,female,1,53.03401974,NA,8308,31,762,0.091718825
3,45,63,female,1,54.28371538,NA,7639,44,304,0.039795785
3,45,64,female,1,61.70878094,NA,7910,47,1500,0.189633375
3,45,65,female,1,60.87108453,NA,5883,63,398,0.067652558
3,45,66,female,1,52.43712904,NA,6996,53,835,0.119353917
3,45,67,female,1,57.76950593,NA,6164,61,956,0.155094095
3,45,68,female,1,54.7294269,NA,7250,42,993,0.136965517
3,45,69,female,1,51.26062211,NA,7626,57,761,0.099790191
3,45,70,female,1,46.70319216,NA,8536,41,233,0.027296157
3,45,71,female,1,47.31609497,NA,6611,59,700,0.105884133
3,45,72,female,1,51.91398074,NA,7365,42,971,0.131839783
3,45,73,female,1,38.40147311,NA,7914,52,462,0.058377559
3,45,74,female,1,55.36236956,NA,8067,46,847,0.104995661
3,45,75,female,1,55.62761405,NA,8801,41,1182,0.13430292
3,45,76,female,1,41.0663596,NA,7832,39,590,0.075331971
3,45,77,female,1,55.16122262,NA,7127,61,368,0.051634629
3,45,78,female,1,39.43272353,NA,6665,62,210,0.031507877
3,45,79,female,1,33.36589394,NA,6768,62,1149,0.169769504
3,45,80,female,1,40.72174041,NA,6904,64,338,0.048957126
3,45,81,female,1,51.37452435,NA,7720,52,269,0.03484456
3,45,82,female,1,47.03190966,NA,8366,41,1170,0.139851781
3,45,83,female,1,30.41872925,NA,8303,55,406,0.048897989
3,45,84,female,1,52.63658397,NA,6316,53,209,0.033090564
3,45,85,female,1,49.52827823,NA,7278,44,908,0.124759549
3,45,86,female,1,57.39655291,NA,7388,51,501,0.067812669
3,45,87,female,1,63.94717129,NA,8367,50,1397,0.16696546
3,45,88,female,1,45.0866239,NA,7890,45,518,0.065652725
3,45,89,female,1,61.94458083,NA,7488,56,778,0.103899573
3,45,90,female,1,57.29959403,NA,8365,54,1189,0.142139868
3,45,91,female,1,42.88818127,NA,6770,52,195,0.028803545
3,45,92,female,1,32.11763046,NA,5851,55,627,0.107161169
3,45,93,female,1,52.22712569,NA,8487,50,1407,0.165782962
3,45,94,female,1,47.57108342,NA,6051,65,391,0.064617419
3,45,95,female,1,61.75946277,NA,7111,59,2251,0.316551821
3,45,96,female,1,55.42178766,NA,8026,49,308,0.03837528
3,45,97,female,1,57.66668346,NA,7408,54,387,0.052240821
3,45,98,female,1,51.98834696,NA,7740,41,127,0.016408269
3,45,99,female,1,43.97635895,NA,8250,49,285,0.034545455
3,45,100,male,NA,51.08423357,0,4585,36,3911,0.852998909
3,45,101,male,NA,49.05404295,0,417,7,304,0.729016787
3,45,102,male,NA,57.62728959,100,9234,100,8078,0.874810483
3,45,103,male,NA,49.46739012,0,6482,62,3793,0.585158902
3,45,104,male,NA,47.90009785,0,684,11,48,0.070175439
3,45,105,male,NA,42.01433927,0,2310,46,1309,0.566666667
3,45,106,male,NA,50.93105526,100,1075,83,827,0.769302326
3,45,107,male,NA,47.66470012,0,201,28,49,0.243781095
3,45,108,male,NA,43.54998163,100,708,69,461,0.651129944
3,45,109,male,NA,48.53693637,0,4695,58,2213,0.471352503
3,45,110,male,NA,42.38629642,0,3823,34,2802,0.732932252
3,45,111,male,NA,56.90964341,100,9308,97,8517,0.915019338
3,45,112,male,NA,47.50372876,0,3956,43,2395,0.605409505
3,45,113,male,NA,50.84831342,0,5603,51,3391,0.605211494
3,45,114,male,NA,41.60289214,0,347,18,43,0.123919308
3,45,115,male,NA,50.98241903,0,4747,63,3174,0.668632821
3,45,116,male,NA,47.26126212,0,1049,16,624,0.59485224
3,45,117,male,NA,54.02866502,0,12392,72,10741,0.866768883
3,45,118,male,NA,45.49694863,0,1455,22,1121,0.770446735
3,45,119,male,NA,53.7733807,0,18923,85,13936,0.736458278
3,45,120,male,NA,45.55153324,0,404,11,23,0.056930693
3,45,121,male,NA,46.49472545,0,3697,45,1926,0.520962943
3,45,122,male,NA,47.24086362,0,856,23,393,0.45911215
3,45,123,male,NA,56.11709768,0,21897,79,18326,0.836918299
3,45,124,male,NA,46.0639278,0,26,6,6,0.230769231
3,45,125,male,NA,53.50231483,0,11324,68,8568,0.756623101
3,45,126,male,NA,58.69529925,0,24283,86,19539,0.804636989
3,45,127,male,NA,49.08099391,0,2899,27,1547,0.533632287
3,45,128,male,NA,50.20686037,0,3860,49,2161,0.55984456
3,45,129,male,NA,54.33014728,0,16059,61,13968,0.86979264
3,45,130,male,NA,57.04077191,0,20870,85,16617,0.796214662
3,45,131,male,NA,39.50519191,0,117,6,7,0.05982906
3,45,132,male,NA,48.73946757,0,9915,72,7204,0.726575895
3,45,133,male,NA,43.62071443,0,81,12,19,0.234567901
3,45,134,male,NA,45.45215462,0,1761,25,710,0.403180011
3,45,135,male,NA,51.30356788,0,8991,70,6780,0.754087421
3,45,136,male,NA,47.63056175,0,2363,28,1465,0.619974609
3,45,137,male,NA,50.06742446,100,1352,77,927,0.685650888
3,45,138,male,NA,54.67105989,100,5522,89,4778,0.865266208
3,45,139,male,NA,44.52280659,0,179,7,12,0.067039106
3,45,140,male,NA,54.63168241,0,17383,81,13187,0.758614739
3,45,141,male,NA,44.06586793,0,6333,59,4411,0.696510343
3,45,142,male,NA,51.6721829,0,2662,39,1538,0.577761082
3,45,143,male,NA,51.26250799,0,6631,71,2519,0.379882371
3,45,144,male,NA,50.22472267,0,38,11,14,0.368421053
3,45,145,male,NA,56.62339066,100,7181,96,6407,0.892215569
3,45,146,male,NA,53.16226164,100,2178,90,1761,0.808539945
3,45,147,male,NA,48.29668965,0,1607,37,510,0.317361543
3,45,148,male,NA,52.88116776,0,3362,44,1157,0.344140393
3,45,149,male,NA,42.33755655,0,1385,29,875,0.631768953
3,45,150,male,NA,51.41408113,0,14499,86,10132,0.698806814
3,45,151,male,NA,47.06220752,0,5133,50,3019,0.588155075
3,45,152,male,NA,52.90334032,0,12026,56,10007,0.832113754
3,45,153,male,NA,47.58047073,0,221,18,110,0.497737557
3,45,154,male,NA,54.17949158,0,24404,80,20404,0.836092444
3,45,155,male,NA,45.69256072,0,3108,39,1394,0.448519949
3,45,156,male,NA,40.53723519,100,293,66,191,0.651877133
3,45,157,male,NA,45.28172569,0,1136,14,683,0.601232394
3,45,158,male,NA,48.01454594,100,425,75,339,0.797647059
3,45,159,male,NA,55.36847351,0,21622,82,17653,0.816436962
3,45,160,male,NA,54.85787925,0,21317,76,18359,0.86123751
3,45,161,male,NA,52.58115747,0,12759,75,9746,0.763852967
3,45,162,male,NA,47.18010187,0,56,5,18,0.321428571
3,45,163,male,NA,51.09381273,0,3780,23,3025,0.80026455
3,45,164,male,NA,56.48851974,0,34583,90,31138,0.900384582
3,45,165,male,NA,52.59286039,0,8247,68,5302,0.642900449
3,45,166,male,NA,43.63484667,0,101,14,26,0.257425743
3,45,167,male,NA,56.60199622,0,25110,88,21098,0.840223019
3,45,168,male,NA,49.77773195,0,257,13,39,0.151750973
3,45,169,male,NA,53.62225566,0,3198,49,1718,0.537210757
3,45,170,male,NA,55.0163293,0,31381,86,27722,0.883400784
3,45,171,male,NA,55.07893456,0,12242,78,7037,0.574824375
3,45,172,male,NA,46.22487854,0,1986,31,933,0.46978852
3,45,173,male,NA,59.5269654,0,27185,81,23229,0.854478573
3,45,174,male,NA,39.56960936,0,1583,30,866,0.547062539
3,45,175,male,NA,44.20129725,100,871,69,671,0.770378875
3,45,176,male,NA,51.44355533,0,10447,57,8716,0.834306499
3,45,177,male,NA,45.04555769,0,5255,49,4309,0.819980971
3,45,178,male,NA,50.3276988,0,744,16,147,0.197580645
3,45,179,male,NA,50.72616476,0,7404,63,4696,0.634251756
3,45,180,male,NA,47.51515093,0,2031,35,1253,0.616937469
3,45,181,male,NA,45.16744345,100,400,71,279,0.6975
