"Run","Sens","Strategy","PI","RS"
368,30,"Revealers",6379.4,6.94
369,30,"Concealers",7649.8,7.62
369,30,"Revealers",5128.12,6.28
370,30,"Concealers",7262.02,7.1
370,30,"Revealers",4256.16,5.9
371,30,"Concealers",7348.56,7.38
371,30,"Revealers",4681.02,6.18
372,30,"Concealers",6596.52,6.94
372,30,"Revealers",4016.44,5.74
373,30,"Concealers",6873.92,7.14
373,30,"Revealers",5453.74,6.4
374,30,"Concealers",6651.84,7.04
374,30,"Revealers",5222.62,6.38
375,30,"Concealers",6636.74,6.94
375,30,"Revealers",5594.46,6.58
376,30,"Concealers",5396.68,6.28
376,30,"Revealers",3751.3,5.56
377,30,"Concealers",6497.7,6.96
377,30,"Revealers",3963.98,5.72
378,30,"Concealers",7058,7.22
378,30,"Revealers",5261.62,6.34
379,30,"Concealers",6896.88,7.12
379,30,"Revealers",4814.82,6.22
380,30,"Concealers",6999.34,7.12
380,30,"Revealers",4979.92,6.22
381,30,"Concealers",6210.98,6.74
381,30,"Revealers",3928.9,5.68
382,30,"Concealers",7126.42,7.18
382,30,"Revealers",6124.06,6.72
383,30,"Concealers",7466.18,7.52
383,30,"Revealers",5230.58,6.36
384,30,"Concealers",6378.3,7.04
384,30,"Revealers",6094.94,6.7
385,30,"Concealers",6508.14,7.04
385,30,"Revealers",5659.16,6.48
386,30,"Concealers",6756.96,7.04
386,30,"Revealers",5016.6,6.24
387,30,"Concealers",6813.98,7.2
387,30,"Revealers",5770.56,6.68
388,30,"Concealers",6966.22,7.26
388,30,"Revealers",5640.02,6.6
389,30,"Concealers",5940.86,6.72
389,30,"Revealers",4737.1,6.16
390,30,"Concealers",6388.56,6.9
390,30,"Revealers",5114.36,6.26
391,30,"Concealers",4595.04,5.76
391,30,"Revealers",3345,5.28
392,30,"Concealers",7733.64,7.42
392,30,"Revealers",4587.88,6.04
393,30,"Concealers",5886.2,6.46
393,30,"Revealers",4191,5.92
394,30,"Concealers",5818.44,6.56
394,30,"Revealers",4252.8,5.68
395,30,"Concealers",7150.9,7.28
395,30,"Revealers",6307.38,6.94
396,30,"Concealers",6825.34,7.08
396,30,"Revealers",5054.94,6.26
397,30,"Concealers",7113.98,7.18
397,30,"Revealers",5540.64,6.38
398,30,"Concealers",6295.9,6.8
398,30,"Revealers",4617.1,6.06
399,30,"Concealers",6341.7,6.62
399,30,"Revealers",4046.32,5.64
400,30,"Concealers",6120.96,6.52
400,30,"Revealers",3656.02,5.5
401,40,"Concealers",6993.28,7.18
401,40,"Revealers",5019.08,6.3
402,40,"Concealers",4908.68,6.02
402,40,"Revealers",3567.74,5.36
403,40,"Concealers",5992.78,6.64
403,40,"Revealers",4308.74,5.9
404,40,"Concealers",6361.16,6.8
404,40,"Revealers",4862.84,6.1
405,40,"Concealers",5062.58,6.2
405,40,"Revealers",3017.2,5.3
406,40,"Concealers",6818.28,7.14
406,40,"Revealers",4773.36,6.22
407,40,"Concealers",4361.28,5.8
407,40,"Revealers",2617.64,4.9
408,40,"Concealers",4149.28,5.68
408,40,"Revealers",2595.52,4.78
409,40,"Concealers",5322.44,6.24
409,40,"Revealers",3474.74,5.38
410,40,"Concealers",4475.7,5.72
410,40,"Revealers",2391.76,4.9
411,40,"Concealers",5474.52,6.38
411,40,"Revealers",4003.56,5.78
412,40,"Concealers",5817.06,6.46
412,40,"Revealers",3832.46,5.6
413,40,"Concealers",5178.8,6.18
413,40,"Revealers",3092.16,5.24
414,40,"Concealers",6136.96,6.74
414,40,"Revealers",5347.46,6.42
415,40,"Concealers",5560.96,6.44
415,40,"Revealers",3878.44,5.64
416,40,"Concealers",5872.24,6.66
416,40,"Revealers",5226.78,6.34
417,40,"Concealers",6115.5,6.78
417,40,"Revealers",4607.42,6.06
418,40,"Concealers",5471.26,6.42
418,40,"Revealers",3945.84,5.74
419,40,"Concealers",5045.98,6.06
419,40,"Revealers",2901.46,5.14
420,40,"Concealers",4735.3,5.88
420,40,"Revealers",2970.54,5.1
421,40,"Concealers",5673.74,6.5
421,40,"Revealers",3303.78,5.34
422,40,"Concealers",5967.44,6.74
422,40,"Revealers",5272.02,6.26
423,40,"Concealers",6054.68,6.62
423,40,"Revealers",3462.8,5.4
424,40,"Concealers",6533.02,6.78
424,40,"Revealers",3707.46,5.5
425,40,"Concealers",6161.82,6.88
425,40,"Revealers",5348.5,6.42
426,40,"Concealers",5117.04,6.2
426,40,"Revealers",3554.26,5.46
427,40,"Concealers",6473,6.92
427,40,"Revealers",5001.6,6.28
428,40,"Concealers",5856.1,6.62
428,40,"Revealers",3660.22,5.54
429,40,"Concealers",5123.48,6.32
429,40,"Revealers",4715.54,6
430,40,"Concealers",4782.18,6.04
430,40,"Revealers",3048.8,5.2
431,40,"Concealers",5523.82,6.3
431,40,"Revealers",4014.34,5.76
432,40,"Concealers",6011.28,6.58
432,40,"Revealers",4005.04,5.74
433,40,"Concealers",5650.16,6.54
433,40,"Revealers",3919.4,5.66
434,40,"Concealers",5132.48,6.28
434,40,"Revealers",3527.02,5.54
435,40,"Concealers",5301.8,6.26
435,40,"Revealers",3103.52,5.28
436,40,"Concealers",4612.06,5.82
436,40,"Revealers",3008.76,5.18
437,40,"Concealers",5668.84,6.4
437,40,"Revealers",4035.2,5.68
438,40,"Concealers",5477.54,6.34
438,40,"Revealers",3906.58,5.6
439,40,"Concealers",5717.06,6.52
439,40,"Revealers",3728.64,5.68
440,40,"Concealers",5711.22,6.54
440,40,"Revealers",4905.54,6.14
441,40,"Concealers",5613.24,6.38
441,40,"Revealers",3459.7,5.6
442,40,"Concealers",5459.78,6.28
442,40,"Revealers",3478.48,5.4
443,40,"Concealers",5573.32,6.56
443,40,"Revealers",4318.66,5.96
444,40,"Concealers",4338.1,5.7
444,40,"Revealers",2864.96,5.12
445,40,"Concealers",6277.76,6.92
445,40,"Revealers",4812.62,6.18
446,40,"Concealers",5335.54,6.1
446,40,"Revealers",3161.34,5.2
447,40,"Concealers",6759.9,7.14
447,40,"Revealers",4102.58,5.74
448,40,"Concealers",4309.1,5.8
448,40,"Revealers",2574.02,4.94
449,40,"Concealers",5143.44,6.06
449,40,"Revealers",3304.92,5.3
450,40,"Concealers",5406.88,6.34
450,40,"Revealers",3759.48,5.5
451,40,"Concealers",5118.28,6.26
451,40,"Revealers",3697.18,5.6
452,40,"Concealers",6273.52,6.86
452,40,"Revealers",4722.44,6.04
453,40,"Concealers",4955.32,6
453,40,"Revealers",4407.1,5.88
454,40,"Concealers",6089.84,6.78
454,40,"Revealers",4582.62,6.04
455,40,"Concealers",5967.9,6.72
455,40,"Revealers",5477.76,6.5
456,40,"Concealers",5783.2,6.64
456,40,"Revealers",4948.04,6.2
457,40,"Concealers",5484.86,6.38
457,40,"Revealers",3397.38,5.3
458,40,"Concealers",5815.58,6.52
458,40,"Revealers",4319.1,5.94
459,40,"Concealers",5714.18,6.56
459,40,"Revealers",4639.04,6.08
460,40,"Concealers",5159.12,6.16
460,40,"Revealers",3073.48,5.28
461,40,"Concealers",5207,6.42
461,40,"Revealers",3677.86,5.54
462,40,"Concealers",6623.62,7.02
462,40,"Revealers",4648.88,6.08
463,40,"Concealers",5843.14,6.62
463,40,"Revealers",3692.3,5.54
464,40,"Concealers",4909.02,6.04
464,40,"Revealers",2363.72,4.78
465,40,"Concealers",5145.76,6.2
465,40,"Revealers",4102.78,5.7
466,40,"Concealers",5320,6.1
466,40,"Revealers",2882.7,5.12
467,40,"Concealers",4965.54,6.2
467,40,"Revealers",3825.86,5.64
468,40,"Concealers",5447.62,6.32
468,40,"Revealers",3389,5.42
469,40,"Concealers",5995.9,6.74
469,40,"Revealers",4340.6,5.88
470,40,"Concealers",5196.82,6.18
470,40,"Revealers",3777.66,5.6
471,40,"Concealers",5669.86,6.58
471,40,"Revealers",5361.24,6.46
472,40,"Concealers",5523.12,6.42
472,40,"Revealers",4550.02,5.94
473,40,"Concealers",6341.58,6.96
473,40,"Revealers",4676.46,6.04
474,40,"Concealers",5796.44,6.56
474,40,"Revealers",4558.08,6
475,40,"Concealers",5828.84,6.56
475,40,"Revealers",3669.78,5.62
476,40,"Concealers",5240.66,6.34
476,40,"Revealers",4120.58,5.86
477,40,"Concealers",5271.1,6.22
477,40,"Revealers",4004.88,5.72
478,40,"Concealers",5926.8,6.7
478,40,"Revealers",4398.16,5.9
479,40,"Concealers",5966.56,6.68
479,40,"Revealers",4848.82,6.14
480,40,"Concealers",5611.04,6.28
480,40,"Revealers",3627.52,5.4
481,40,"Concealers",5647.24,6.44
481,40,"Revealers",3336.84,5.42
482,40,"Concealers",5727.38,6.6
482,40,"Revealers",4223.34,5.78
483,40,"Concealers",4788.26,6.08
483,40,"Revealers",3560.78,5.46
484,40,"Concealers",5302.5,6.26
484,40,"Revealers",3568.02,5.5
485,40,"Concealers",4996.14,6.1
485,40,"Revealers",3687.68,5.6
486,40,"Concealers",5799.4,6.5
486,40,"Revealers",3248.7,5.34
487,40,"Concealers",5363.08,6.42
487,40,"Revealers",3485.52,5.42
488,40,"Concealers",5439.78,6.42
488,40,"Revealers",5088.68,6.34
489,40,"Concealers",5405.44,6.4
489,40,"Revealers",3233.8,5.3
490,40,"Concealers",6112.56,6.82
490,40,"Revealers",4141.14,5.86
491,40,"Concealers",5456.8,6.28
491,40,"Revealers",3810.9,5.62
492,40,"Concealers",5532.6,6.48
492,40,"Revealers",4780.98,6.16
493,40,"Concealers",6312.66,6.88
493,40,"Revealers",5562.4,6.42
494,40,"Concealers",5345.86,6.32
494,40,"Revealers",3871.6,5.52
495,40,"Concealers",6075.96,6.7
495,40,"Revealers",4173.4,5.88
496,40,"Concealers",6786,7.18
496,40,"Revealers",5714.82,6.64
497,40,"Concealers",5081.9,6.2
497,40,"Revealers",3523.92,5.42
498,40,"Concealers",5259.42,6.3
498,40,"Revealers",3881.34,5.68
499,40,"Concealers",5243.1,6.34
499,40,"Revealers",3683.64,5.6
500,40,"Concealers",6156.2,6.8
500,40,"Revealers",5377.28,6.38
501,50,"Concealers",3974.6,5.52
501,50,"Revealers",2369.34,4.86
502,50,"Concealers",4189.02,5.72
502,50,"Revealers",3153.82,5.26
503,50,"Concealers",4515.76,5.96
503,50,"Revealers",3104.2,5.24
504,50,"Concealers",4339.18,5.82
504,50,"Revealers",2640.62,5.04
505,50,"Concealers",4834.54,6.08
505,50,"Revealers",3954.46,5.6
506,50,"Concealers",5365.18,6.4
506,50,"Revealers",3249.52,5.32
507,50,"Concealers",4985.94,6.14
507,50,"Revealers",3773.2,5.7
508,50,"Concealers",4631.08,6.06
508,50,"Revealers",4246.26,5.86
509,50,"Concealers",4341.68,5.86
509,50,"Revealers",3512.24,5.48
510,50,"Concealers",3483.62,5.4
510,50,"Revealers",2271.26,4.88
511,50,"Concealers",4782.98,6.06
511,50,"Revealers",3944.12,5.74
512,50,"Concealers",4232.46,5.72
512,50,"Revealers",2676.34,4.98
513,50,"Concealers",5500.36,6.5
513,50,"Revealers",3345.3,5.54
514,50,"Concealers",5246.16,6.36
514,50,"Revealers",4130.38,5.86
515,50,"Concealers",5474.14,6.38
515,50,"Revealers",3723.42,5.6
516,50,"Concealers",5442.38,6.48
516,50,"Revealers",4006.04,5.74
517,50,"Concealers",4624.6,6.04
517,50,"Revealers",2583.76,4.9
518,50,"Concealers",4489.28,5.96
518,50,"Revealers",3244.38,5.24
519,50,"Concealers",3820.82,5.62
519,50,"Revealers",3171.68,5.34
520,50,"Concealers",4879.62,6.02
520,50,"Revealers",2775.12,5.1
521,50,"Concealers",4774.82,6.18
521,50,"Revealers",3744.06,5.66
522,50,"Concealers",4784.82,6.12
522,50,"Revealers",4331.78,5.8
523,50,"Concealers",4216.5,5.86
523,50,"Revealers",3794.62,5.64
524,50,"Concealers",4146.1,5.86
524,50,"Revealers",3063.92,5.26
525,50,"Concealers",4096.2,5.74
525,50,"Revealers",2502.28,4.82
526,50,"Concealers",4483.64,5.76
526,50,"Revealers",2133.14,4.62
527,50,"Concealers",4571.98,5.96
527,50,"Revealers",2540.26,4.98
528,50,"Concealers",4571.6,5.74
528,50,"Revealers",2948.96,5.06
529,50,"Concealers",5023.46,6.26
529,50,"Revealers",3652.72,5.58
530,50,"Concealers",5522.8,6.52
530,50,"Revealers",4124.08,5.78
531,50,"Concealers",4389.48,6
531,50,"Revealers",3918.9,5.74
532,50,"Concealers",4436.62,5.88
532,50,"Revealers",3419.68,5.42
533,50,"Concealers",5209.64,6.26
533,50,"Revealers",3037.28,5.32
534,50,"Concealers",4709.44,6.14
534,50,"Revealers",4129.08,5.76
535,50,"Concealers",3826.34,5.26
535,50,"Revealers",2385.1,4.86
536,50,"Concealers",4933.62,6.2
536,50,"Revealers",3461.34,5.42
537,50,"Concealers",4181.82,5.8
537,50,"Revealers",3017.88,5.26
538,50,"Concealers",5013.52,6.16
538,50,"Revealers",3286.32,5.34
539,50,"Concealers",4355.18,5.74
539,50,"Revealers",2737.44,5.06
540,50,"Concealers",4360.7,5.76
540,50,"Revealers",3066.84,5.24
541,50,"Concealers",6190.12,6.88
541,50,"Revealers",4633.2,6.14
542,50,"Concealers",5553.18,6.5
542,50,"Revealers",4404.88,6
543,50,"Concealers",5227.42,6.36
543,50,"Revealers",3756.1,5.62
544,50,"Concealers",4385.04,5.74
544,50,"Revealers",2455.88,4.86
545,50,"Concealers",4090.08,5.62
545,50,"Revealers",2103.9,4.92
546,50,"Concealers",5758.44,6.58
546,50,"Revealers",3291.22,5.36
547,50,"Concealers",5757,6.54
547,50,"Revealers",5374.82,6.26
548,50,"Concealers",4174.32,5.68
548,50,"Revealers",3219.76,5.42
549,50,"Concealers",4701.9,6.14
549,50,"Revealers",3558.3,5.4
550,50,"Concealers",5749.36,6.66
550,50,"Revealers",4451.72,6.04
551,50,"Concealers",4569.18,6.06
551,50,"Revealers",3260.86,5.24
552,50,"Concealers",4443.7,5.92
552,50,"Revealers",2760.5,5.06
553,50,"Concealers",4631.5,6.04
553,50,"Revealers",4313.8,6.08
554,50,"Concealers",4776.36,5.88
554,50,"Revealers",3272.66,5.24
555,50,"Concealers",5433.6,6.36
555,50,"Revealers",3432.22,5.48
556,50,"Concealers",4524.64,6.1
556,50,"Revealers",2915.04,5.22
557,50,"Concealers",4276.38,5.8
557,50,"Revealers",2894.26,5.14
558,50,"Concealers",3633.24,5.46
558,50,"Revealers",1971.28,4.7
559,50,"Concealers",5239.74,6.26
559,50,"Revealers",3927.88,5.6
560,50,"Concealers",4538.88,5.9
560,50,"Revealers",2863.12,5.14
561,50,"Concealers",5517.8,6.56
561,50,"Revealers",4600.56,6.04
562,50,"Concealers",4162.44,5.66
562,50,"Revealers",3272.08,5.28
563,50,"Concealers",4539.54,5.86
563,50,"Revealers",2687.32,5.06
564,50,"Concealers",4850.18,6.12
564,50,"Revealers",3273.74,5.44
565,50,"Concealers",5336.82,6.24
565,50,"Revealers",3685.88,5.54
566,50,"Concealers",4136.66,5.56
566,50,"Revealers",2680.18,4.9
567,50,"Concealers",5356.32,6.36
567,50,"Revealers",4113.32,5.74
568,50,"Concealers",4126.44,5.72
568,50,"Revealers",2802.12,5.14
569,50,"Concealers",4662.6,6.06
569,50,"Revealers",3719.72,5.58
570,50,"Concealers",3893.58,5.62
570,50,"Revealers",2516.14,4.96
571,50,"Concealers",4802.32,6.08
571,50,"Revealers",3303.14,5.34
572,50,"Concealers",4640.5,5.96
572,50,"Revealers",3669.66,5.66
573,50,"Concealers",5392.7,6.5
573,50,"Revealers",4196.22,5.9
574,50,"Concealers",4291.36,5.8
574,50,"Revealers",2366.34,4.9
575,50,"Concealers",4160.44,5.76
575,50,"Revealers",2352.58,4.72
576,50,"Concealers",5635.86,6.6
576,50,"Revealers",4431.88,5.98
577,50,"Concealers",4456.6,5.84
577,50,"Revealers",2892.8,5.14
578,50,"Concealers",4648.74,5.86
578,50,"Revealers",3133.72,5.28
579,50,"Concealers",4980.36,6.18
579,50,"Revealers",4200.42,5.7
580,50,"Concealers",5602,6.34
580,50,"Revealers",3813.86,5.7
581,50,"Concealers",4055.34,5.8
581,50,"Revealers",4250.82,5.82
582,50,"Concealers",5791.16,6.66
582,50,"Revealers",4444.66,6
583,50,"Concealers",3881.62,5.34
583,50,"Revealers",1962.52,4.48
584,50,"Concealers",5126.08,6.24
584,50,"Revealers",3771.46,5.5
585,50,"Concealers",4906.52,6.22
585,50,"Revealers",3110.68,5.36
586,50,"Concealers",4852.58,6.22
586,50,"Revealers",4049.26,5.7
587,50,"Concealers",4927.76,6.2
587,50,"Revealers",3794.56,5.58
588,50,"Concealers",4057.94,5.66
588,50,"Revealers",3233.1,5.26
589,50,"Concealers",5708.88,6.66
589,50,"Revealers",4838.5,6.18
590,50,"Concealers",4388.02,5.74
590,50,"Revealers",2235.38,4.84
591,50,"Concealers",5003.96,6.04
591,50,"Revealers",3354.14,5.38
592,50,"Concealers",3766.5,5.28
592,50,"Revealers",2309.32,4.64
593,50,"Concealers",4087.66,5.58
593,50,"Revealers",2921.7,5.12
594,50,"Concealers",4882.58,6.1
594,50,"Revealers",4271.32,5.92
595,50,"Concealers",5166.62,6.14
595,50,"Revealers",3958.26,5.6
596,50,"Concealers",4812.72,6.04
596,50,"Revealers",3101.42,5.28
597,50,"Concealers",5193.92,6.2
597,50,"Revealers",2857.88,5.08
598,50,"Concealers",4416.28,5.8
598,50,"Revealers",2685.16,5.02
599,50,"Concealers",5247.94,6.36
599,50,"Revealers",4392.32,5.86
600,50,"Concealers",5082.64,6.24
600,50,"Revealers",4589.7,6.1
601,60,"Concealers",4101.3,5.58
601,60,"Revealers",2675.22,5.02
602,60,"Concealers",4164.8,5.96
602,60,"Revealers",3328.12,5.42
603,60,"Concealers",4176.58,5.76
603,60,"Revealers",2403.36,5.04
604,60,"Concealers",4575.98,6.02
604,60,"Revealers",4330.42,6.02
605,60,"Concealers",3801.86,5.42
605,60,"Revealers",2324.32,4.86
606,60,"Concealers",4287.12,5.84
606,60,"Revealers",3014.68,5.26
607,60,"Concealers",4720.48,6.06
607,60,"Revealers",4343,5.96
608,60,"Concealers",3956.3,5.9
608,60,"Revealers",3475.36,5.52
609,60,"Concealers",4223.06,5.88
609,60,"Revealers",3514.08,5.5
610,60,"Concealers",3282.82,5.26
610,60,"Revealers",1840.42,4.66
611,60,"Concealers",4114.22,5.76
611,60,"Revealers",3157.88,5.36
612,60,"Concealers",3274.44,5.3
612,60,"Revealers",1966.88,4.6
613,60,"Concealers",4548.28,6.02
613,60,"Revealers",3824.66,5.74
614,60,"Concealers",4608.54,5.98
614,60,"Revealers",3215.62,5.26
615,60,"Concealers",4175.88,5.88
615,60,"Revealers",3591.24,5.58
616,60,"Concealers",2954.86,5.24
616,60,"Revealers",1825.72,4.48
617,60,"Concealers",3724.62,5.58
617,60,"Revealers",2789.36,5.18
618,60,"Concealers",4177.18,5.84
618,60,"Revealers",3606.1,5.54
619,60,"Concealers",2941.72,5.06
619,60,"Revealers",1685.34,4.5
620,60,"Concealers",3074.66,5.24
620,60,"Revealers",2504.88,4.92
621,60,"Concealers",4207.28,5.88
621,60,"Revealers",3744.66,5.58
622,60,"Concealers",2953.26,5
622,60,"Revealers",1592.92,4.6
623,60,"Concealers",3698.48,5.56
623,60,"Revealers",3373.52,5.36
624,60,"Concealers",3476.04,5.36
624,60,"Revealers",2220.16,4.84
625,60,"Concealers",3770.9,5.68
625,60,"Revealers",3152.98,5.32
626,60,"Concealers",4574.12,6
626,60,"Revealers",3215.68,5.42
627,60,"Concealers",4255.72,5.84
627,60,"Revealers",3227.42,5.28
628,60,"Concealers",5618.14,6.52
628,60,"Revealers",3694.58,5.48
629,60,"Concealers",4755.68,6.1
629,60,"Revealers",3945.02,5.66
630,60,"Concealers",3959.32,5.62
630,60,"Revealers",2360.28,4.86
631,60,"Concealers",4130.9,5.68
631,60,"Revealers",2902.92,5.26
632,60,"Concealers",3469.66,5.46
632,60,"Revealers",2272.76,4.88
633,60,"Concealers",3211.36,5.1
633,60,"Revealers",2137.08,4.76
634,60,"Concealers",3929.38,5.74
634,60,"Revealers",3418.5,5.42
635,60,"Concealers",3518.76,5.42
635,60,"Revealers",2190.58,4.84
636,60,"Concealers",3368.12,5.2
636,60,"Revealers",1991.34,4.74
637,60,"Concealers",2801.62,4.96
637,60,"Revealers",1451.9,4.26
638,60,"Concealers",4453.94,5.9
638,60,"Revealers",3879.84,5.7
639,60,"Concealers",4503.9,5.96
639,60,"Revealers",3138.1,5.26
640,60,"Concealers",3847.98,5.4
640,60,"Revealers",2311.2,4.88
641,60,"Concealers",4082.32,5.86
641,60,"Revealers",3352.54,5.32
642,60,"Concealers",3739.08,5.54
642,60,"Revealers",1971.82,4.66
643,60,"Concealers",4371.86,5.8
643,60,"Revealers",2743.5,4.98
644,60,"Concealers",3739.68,5.6
644,60,"Revealers",3582.56,5.64
645,60,"Concealers",3900.66,5.78
645,60,"Revealers",3302.16,5.42
646,60,"Concealers",3860.78,5.76
646,60,"Revealers",2901.04,5.16
647,60,"Concealers",3846.88,5.58
647,60,"Revealers",2065.4,4.74
648,60,"Concealers",4473.54,5.98
648,60,"Revealers",3328.28,5.44
649,60,"Concealers",3523.36,5.36
649,60,"Revealers",1893.16,4.5
650,60,"Concealers",3893.48,5.56
650,60,"Revealers",2041.16,4.62
651,60,"Concealers",4197.18,5.66
651,60,"Revealers",2460.64,4.98
652,60,"Concealers",4309.54,5.84
652,60,"Revealers",3414.38,5.38
653,60,"Concealers",3577.48,5.36
653,60,"Revealers",1742.14,4.34
654,60,"Concealers",3434.38,5.42
654,60,"Revealers",2710.5,5.08
655,60,"Concealers",3193.3,5.14
655,60,"Revealers",2028.06,4.62
656,60,"Concealers",3706.16,5.46
656,60,"Revealers",2120.58,4.64
657,60,"Concealers",3745.6,5.56
657,60,"Revealers",3168.72,5.34
658,60,"Concealers",4332.14,5.88
658,60,"Revealers",3438.16,5.5
659,60,"Concealers",3343.34,5.42
659,60,"Revealers",3231.44,5.42
660,60,"Concealers",3797.62,5.5
660,60,"Revealers",1979.5,4.64
661,60,"Concealers",4227.28,5.82
661,60,"Revealers",2467.78,4.96
662,60,"Concealers",3755.6,5.64
662,60,"Revealers",3218,5.48
663,60,"Concealers",2883.36,5.14
663,60,"Revealers",1667.64,4.54
664,60,"Concealers",3357.74,5.4
664,60,"Revealers",3232.84,5.36
665,60,"Concealers",3681.3,5.72
665,60,"Revealers",3804.84,5.62
666,60,"Concealers",3291.7,5.28
666,60,"Revealers",2154.98,4.86
667,60,"Concealers",2964.08,5.06
667,60,"Revealers",1328.8,4.2
668,60,"Concealers",3663.74,5.54
668,60,"Revealers",3121.16,5.28
669,60,"Concealers",4993.32,6.24
669,60,"Revealers",3832.1,5.72
670,60,"Concealers",4069.26,5.78
670,60,"Revealers",3633.84,5.6
671,60,"Concealers",3719.58,5.5
671,60,"Revealers",2216.34,4.82
672,60,"Concealers",3838.08,5.58
672,60,"Revealers",2899.68,5.22
673,60,"Concealers",3524.88,5.42
673,60,"Revealers",2705.56,5.02
674,60,"Concealers",3920.78,5.46
674,60,"Revealers",2098.3,4.64
675,60,"Concealers",3806.74,5.5
675,60,"Revealers",2480.5,5
676,60,"Concealers",4291.86,5.88
676,60,"Revealers",3877.86,5.64
677,60,"Concealers",4148.2,5.78
677,60,"Revealers",2998.96,5.34
678,60,"Concealers",3652.48,5.46
678,60,"Revealers",2244.78,4.74
679,60,"Concealers",3743.78,5.4
679,60,"Revealers",2196.88,4.66
680,60,"Concealers",3386.76,5.5
680,60,"Revealers",2779.22,5.22
681,60,"Concealers",4106.62,5.74
681,60,"Revealers",2652.42,5
682,60,"Concealers",4379.6,5.92
682,60,"Revealers",3586.94,5.46
683,60,"Concealers",3931.76,5.68
683,60,"Revealers",3213.4,5.36
684,60,"Concealers",4284.8,5.84
684,60,"Revealers",3081.78,5.24
685,60,"Concealers",3537.54,5.26
685,60,"Revealers",1665.52,4.46
686,60,"Concealers",3235.4,5.4
686,60,"Revealers",2488.14,4.8
687,60,"Concealers",3463.82,5.4
687,60,"Revealers",2695.56,5.18
688,60,"Concealers",4040.64,5.78
688,60,"Revealers",2893.96,5.2
689,60,"Concealers",3447.66,5.46
689,60,"Revealers",1951.52,4.64
690,60,"Concealers",3608.84,5.6
690,60,"Revealers",2018.1,4.78
691,60,"Concealers",5044.36,6.2
691,60,"Revealers",4058.02,5.68
692,60,"Concealers",3848.26,5.52
692,60,"Revealers",2339.38,4.98
693,60,"Concealers",3584.86,5.66
693,60,"Revealers",3181.66,5.36
694,60,"Concealers",3721.24,5.62
694,60,"Revealers",3549.6,5.62
695,60,"Concealers",3826.38,5.66
695,60,"Revealers",2987.16,5.18
696,60,"Concealers",3616.06,5.44
696,60,"Revealers",2557.5,5.1
697,60,"Concealers",4404.22,5.96
697,60,"Revealers",3784.24,5.68
698,60,"Concealers",2850.8,5.2
698,60,"Revealers",2563.94,5.14
699,60,"Concealers",4241.54,5.84
699,60,"Revealers",3998.96,5.82
700,60,"Concealers",3931.04,5.64
700,60,"Revealers",3227.62,5.36
701,70,"Concealers",3544.34,5.54
701,70,"Revealers",3103.24,5.36
702,70,"Concealers",3070.22,5.2
702,70,"Revealers",1909.02,4.6
703,70,"Concealers",2683.28,5.02
703,70,"Revealers",2153.1,4.88
704,70,"Concealers",2748.2,4.84
704,70,"Revealers",1283.36,4.2
705,70,"Concealers",2979.86,5.26
705,70,"Revealers",2485.68,4.98
706,70,"Concealers",3212.82,5.26
706,70,"Revealers",2419.96,4.98
707,70,"Concealers",2995.62,5.08
707,70,"Revealers",2003.4,4.64
708,70,"Concealers",3052.64,5.14
708,70,"Revealers",2077.32,4.74
709,70,"Concealers",3561.4,5.54
709,70,"Revealers",2780.38,5.02
710,70,"Concealers",3077.28,5.14
710,70,"Revealers",1756.64,4.58
711,70,"Concealers",3024,5.16
711,70,"Revealers",2540.86,4.98
712,70,"Concealers",3143.98,5.28
712,70,"Revealers",2321.04,4.86
713,70,"Concealers",2819.54,5
713,70,"Revealers",1635.62,4.58
714,70,"Concealers",3749.74,5.7
714,70,"Revealers",2769,5.2
715,70,"Concealers",2586.58,5.06
715,70,"Revealers",2244.4,4.8
716,70,"Concealers",3421.9,5.28
716,70,"Revealers",2101.04,4.62
717,70,"Concealers",2345.7,4.76
717,70,"Revealers",1613.88,4.54
718,70,"Concealers",2620.4,5.02
718,70,"Revealers",2187.04,4.76
719,70,"Concealers",2128.22,4.7
719,70,"Revealers",1203.3,4.28
720,70,"Concealers",2856.32,5.22
720,70,"Revealers",2489.1,5.06
721,70,"Concealers",2523.54,5.02
721,70,"Revealers",2118.22,4.72
722,70,"Concealers",2254.12,4.82
722,70,"Revealers",1587.22,4.44
723,70,"Concealers",3810.38,5.7
723,70,"Revealers",2892.24,5.18
724,70,"Concealers",3732.86,5.56
724,70,"Revealers",2484.42,5.02
725,70,"Concealers",2880.92,5.18
725,70,"Revealers",2387.34,4.96
726,70,"Concealers",2943.4,5.06
726,70,"Revealers",1780.48,4.62
727,70,"Concealers",2469.88,5.02
727,70,"Revealers",1932.56,4.78
728,70,"Concealers",3416.36,5.44
728,70,"Revealers",2818.48,5.18
729,70,"Concealers",2785.18,5.12
729,70,"Revealers",1812.52,4.62
730,70,"Concealers",2919.82,5.12
730,70,"Revealers",2401.38,5.02
731,70,"Concealers",3173.86,5.36
731,70,"Revealers",2462.98,4.94
732,70,"Concealers",3131,5.16
732,70,"Revealers",1726.56,4.46
733,70,"Concealers",3267.06,5.26
733,70,"Revealers",2539.52,4.92
734,70,"Concealers",2697.74,4.98
734,70,"Revealers",1783.24,4.48
735,70,"Concealers",2632,4.94
735,70,"Revealers",1332.56,4.22
736,70,"Concealers",2554.76,4.84
736,70,"Revealers",1673.64,4.46
737,70,"Concealers",2959.54,4.96
