"Run","Sens","Strategy","PI","RS"
1831,41,"Concealers",6840.96,6.34
1831,41,"Revealers",5057.86,5.26
1832,41,"Concealers",6719.18,6.22
1832,41,"Revealers",4266,4.7
1833,41,"Concealers",6448.04,5.88
1833,41,"Revealers",3771.64,4.5
1834,41,"Concealers",6921.02,6.3
1834,41,"Revealers",4705.9,5.02
1835,41,"Concealers",7731.96,6.86
1835,41,"Revealers",4840.04,5.16
1836,41,"Concealers",6914.7,6.12
1836,41,"Revealers",4230.66,4.68
1837,41,"Concealers",7285.16,6.36
1837,41,"Revealers",4194.2,4.62
1838,41,"Concealers",7172.24,6.34
1838,41,"Revealers",4672.3,5.02
1839,41,"Concealers",7333.5,6.42
1839,41,"Revealers",5705.8,5.52
1840,41,"Concealers",7249.68,6.38
1840,41,"Revealers",4661.08,5.04
1841,41,"Concealers",6659.6,6.16
1841,41,"Revealers",4050.04,4.76
1842,41,"Concealers",6486.9,6.14
1842,41,"Revealers",4673.08,4.96
1843,41,"Concealers",7095.14,6.36
1843,41,"Revealers",4360.44,4.9
1844,41,"Concealers",6880.18,6.32
1844,41,"Revealers",4656.04,4.84
1845,41,"Concealers",7391.5,6.44
1845,41,"Revealers",5144.34,5.2
1846,41,"Concealers",6994.14,6.34
1846,41,"Revealers",4851.6,5.14
1847,41,"Concealers",7695.56,6.82
1847,41,"Revealers",4879.94,5.06
1848,41,"Concealers",7423.6,6.46
1848,41,"Revealers",4397.34,4.86
1849,41,"Concealers",7424.66,6.56
1849,41,"Revealers",4622.5,4.86
1850,41,"Concealers",6411,5.96
1850,41,"Revealers",4726.38,4.9
1851,41,"Concealers",7434.4,6.64
1851,41,"Revealers",4866.24,5.14
1852,41,"Concealers",7342.46,6.28
1852,41,"Revealers",5544.12,5.34
1853,41,"Concealers",6379.8,5.94
1853,41,"Revealers",4476.8,4.94
1854,41,"Concealers",7538.68,6.68
1854,41,"Revealers",4612.06,5.06
1855,41,"Concealers",7707.58,6.66
1855,41,"Revealers",5016.18,5.2
1856,41,"Concealers",7835.84,6.66
1856,41,"Revealers",5005.14,5.1
1857,41,"Concealers",7848.96,6.76
1857,41,"Revealers",4671.28,4.9
1858,41,"Concealers",7120.98,6.3
1858,41,"Revealers",4833.08,4.98
1859,41,"Concealers",7274.16,6.4
