"Run","costO","costS","Strategy","PI","RS"
1534,1.5,0,"Revealers",5385.82,6.46
1535,1.5,0,"Concealers",6839.64,7.14
1535,1.5,0,"Revealers",6936.26,7.1
1536,1.5,0,"Concealers",7523.56,7.52
1536,1.5,0,"Revealers",5785.1,6.58
1537,1.5,0,"Concealers",6138.98,6.56
1537,1.5,0,"Revealers",4038.72,5.68
1538,1.5,0,"Concealers",7933.06,7.7
1538,1.5,0,"Revealers",6872.52,6.96
1539,1.5,0,"Concealers",8454.8,7.9
1539,1.5,0,"Revealers",7106,7.2
1540,1.5,0,"Concealers",6995.08,7.2
1540,1.5,0,"Revealers",5980.02,6.7
1541,1.5,0,"Concealers",7337.44,7.3
1541,1.5,0,"Revealers",6747.42,7.02
1542,1.5,0,"Concealers",5540.1,6.28
1542,1.5,0,"Revealers",3699.7,5.46
1543,1.5,0,"Concealers",8439.66,7.9
1543,1.5,0,"Revealers",5847.28,6.74
1544,1.5,0,"Concealers",6342.8,6.82
1544,1.5,0,"Revealers",4855.72,6.08
1545,1.5,0,"Concealers",6432.9,6.94
1545,1.5,0,"Revealers",4928.92,6.12
1546,1.5,0,"Concealers",7372.76,7.34
1546,1.5,0,"Revealers",5140.16,6.18
1547,1.5,0,"Concealers",7058.12,7.12
1547,1.5,0,"Revealers",4742.06,6.1
1548,1.5,0,"Concealers",6599.36,6.84
1548,1.5,0,"Revealers",4440.5,5.96
1549,1.5,0,"Concealers",5831.72,6.54
1549,1.5,0,"Revealers",4624.94,5.9
1550,1.5,0,"Concealers",6753.88,6.94
1550,1.5,0,"Revealers",3747.42,5.52
1551,1.5,0,"Concealers",7056.16,7.3
1551,1.5,0,"Revealers",5191.52,6.26
1552,1.5,0,"Concealers",6041.02,6.5
1552,1.5,0,"Revealers",4411.16,5.78
1553,1.5,0,"Concealers",6462.68,6.96
1553,1.5,0,"Revealers",3879.42,5.62
1554,1.5,0,"Concealers",7538.66,7.42
1554,1.5,0,"Revealers",4892.08,6.14
1555,1.5,0,"Concealers",7666.44,7.56
1555,1.5,0,"Revealers",7207.36,7.32
1556,1.5,0,"Concealers",6834.92,6.86
1556,1.5,0,"Revealers",4153.88,5.78
1557,1.5,0,"Concealers",7218.8,7.26
1557,1.5,0,"Revealers",6812.96,7.12
1558,1.5,0,"Concealers",7145.82,7.24
1558,1.5,0,"Revealers",5391.66,6.38
1559,1.5,0,"Concealers",7554.46,7.38
1559,1.5,0,"Revealers",5120.14,6.34
1560,1.5,0,"Concealers",6217.54,6.46
1560,1.5,0,"Revealers",3525.58,5.42
1561,1.5,0,"Concealers",6882.2,7.14
1561,1.5,0,"Revealers",5540.08,6.54
1562,1.5,0,"Concealers",7507.84,7.38
1562,1.5,0,"Revealers",6239.34,6.8
1563,1.5,0,"Concealers",7658.5,7.48
1563,1.5,0,"Revealers",6705.18,7.08
1564,1.5,0,"Concealers",7935.14,7.56
1564,1.5,0,"Revealers",6303.02,6.8
1565,1.5,0,"Concealers",5843.1,6.4
1565,1.5,0,"Revealers",4145.7,5.76
1566,1.5,0,"Concealers",6248.88,6.64
1566,1.5,0,"Revealers",4261.92,5.8
1567,1.5,0,"Concealers",5994.42,6.46
1567,1.5,0,"Revealers",3489.44,5.54
1568,1.5,0,"Concealers",6735.94,6.76
1568,1.5,0,"Revealers",4031.86,5.62
1569,1.5,0,"Concealers",7387.76,7.26
1569,1.5,0,"Revealers",4637.72,6.02
1570,1.5,0,"Concealers",6714.04,6.9
1570,1.5,0,"Revealers",4320.68,5.86
1571,1.5,0,"Concealers",6383.66,6.68
1571,1.5,0,"Revealers",3853.4,5.52
1572,1.5,0,"Concealers",6516.86,6.8
1572,1.5,0,"Revealers",4702.5,6
1573,1.5,0,"Concealers",6921.34,7
1573,1.5,0,"Revealers",5111.94,6.32
1574,1.5,0,"Concealers",7185.24,7.04
1574,1.5,0,"Revealers",4344.26,5.88
1575,1.5,0,"Concealers",7116.22,7.22
1575,1.5,0,"Revealers",6335,6.8
1576,1.5,0,"Concealers",6780.72,6.94
1576,1.5,0,"Revealers",4717.46,6.06
1577,1.5,0,"Concealers",6181.7,6.54
1577,1.5,0,"Revealers",4719.9,6.04
1578,1.5,0,"Concealers",6047.94,6.54
1578,1.5,0,"Revealers",4097.36,5.7
1579,1.5,0,"Concealers",6942.52,7.06
1579,1.5,0,"Revealers",5505.46,6.4
1580,1.5,0,"Concealers",8251.52,7.74
1580,1.5,0,"Revealers",5846.74,6.64
1581,1.5,0,"Concealers",6293.3,6.42
1581,1.5,0,"Revealers",3710.52,5.5
1582,1.5,0,"Concealers",8419.38,7.9
1582,1.5,0,"Revealers",6099.3,6.72
1583,1.5,0,"Concealers",7525.98,7.32
1583,1.5,0,"Revealers",4927.92,6.18
1584,1.5,0,"Concealers",7247.28,7.16
1584,1.5,0,"Revealers",4389.9,5.88
1585,1.5,0,"Concealers",7407.32,7.18
1585,1.5,0,"Revealers",4576.3,6.02
1586,1.5,0,"Concealers",6378.7,6.9
1586,1.5,0,"Revealers",5801.38,6.58
1587,1.5,0,"Concealers",6932.04,7.14
1587,1.5,0,"Revealers",5460.52,6.5
1588,1.5,0,"Concealers",7535.76,7.5
1588,1.5,0,"Revealers",6379.46,6.9
1589,1.5,0,"Concealers",7292.2,7.22
1589,1.5,0,"Revealers",4274.5,5.9
1590,1.5,0,"Concealers",7202.54,7.28
1590,1.5,0,"Revealers",7084.28,7.12
1591,1.5,0,"Concealers",7207.06,7.14
1591,1.5,0,"Revealers",4435.96,5.92
1592,1.5,0,"Concealers",6664.98,6.94
1592,1.5,0,"Revealers",5584.84,6.56
1593,1.5,0,"Concealers",7369.62,7.1
1593,1.5,0,"Revealers",4407.8,5.9
1594,1.5,0,"Concealers",7958.38,7.62
1594,1.5,0,"Revealers",6664.76,6.86
1595,1.5,0,"Concealers",6217.52,6.5
1595,1.5,0,"Revealers",3187.1,5.22
1596,1.5,0,"Concealers",8390.92,7.84
1596,1.5,0,"Revealers",6293.82,6.96
1597,1.5,0,"Concealers",6652.6,6.9
1597,1.5,0,"Revealers",3529.06,5.58
1598,1.5,0,"Concealers",7297.52,7.24
1598,1.5,0,"Revealers",5719,6.54
1599,1.5,0,"Concealers",7388.38,7.26
1599,1.5,0,"Revealers",4575.7,6.06
1600,1.5,0,"Concealers",7254.78,7.2
1600,1.5,0,"Revealers",5259.24,6.1
1601,1.5,0.5,"Concealers",7688.14,7.54
1601,1.5,0.5,"Revealers",6431.66,6.86
1602,1.5,0.5,"Concealers",6852.3,7.04
1602,1.5,0.5,"Revealers",4601.36,6.02
1603,1.5,0.5,"Concealers",7204.64,7.12
1603,1.5,0.5,"Revealers",4746.52,6
1604,1.5,0.5,"Concealers",7564.78,7.4
1604,1.5,0.5,"Revealers",5447.2,6.36
1605,1.5,0.5,"Concealers",6908.8,7.02
1605,1.5,0.5,"Revealers",4941.48,6.18
1606,1.5,0.5,"Concealers",6831.94,7.16
1606,1.5,0.5,"Revealers",5628.18,6.52
1607,1.5,0.5,"Concealers",7770.66,7.58
1607,1.5,0.5,"Revealers",7255.5,7.22
1608,1.5,0.5,"Concealers",6704.06,6.94
1608,1.5,0.5,"Revealers",4566.42,5.96
1609,1.5,0.5,"Concealers",7741.54,7.44
1609,1.5,0.5,"Revealers",4676.8,5.98
1610,1.5,0.5,"Concealers",6963.44,7.18
1610,1.5,0.5,"Revealers",5979.9,6.74
1611,1.5,0.5,"Concealers",7845.06,7.32
1611,1.5,0.5,"Revealers",4920.02,6.2
1612,1.5,0.5,"Concealers",6580.7,6.6
1612,1.5,0.5,"Revealers",4548.04,6.02
1613,1.5,0.5,"Concealers",7637.52,7.4
1613,1.5,0.5,"Revealers",5650.36,6.46
1614,1.5,0.5,"Concealers",6669.84,6.9
1614,1.5,0.5,"Revealers",3911.3,5.6
1615,1.5,0.5,"Concealers",6244.54,6.56
1615,1.5,0.5,"Revealers",5006.1,6.08
1616,1.5,0.5,"Concealers",7214.38,7.12
1616,1.5,0.5,"Revealers",5460.56,6.24
1617,1.5,0.5,"Concealers",8395.22,7.82
1617,1.5,0.5,"Revealers",5240.6,6.22
1618,1.5,0.5,"Concealers",7874.08,7.68
1618,1.5,0.5,"Revealers",7071.38,7.16
1619,1.5,0.5,"Concealers",7761.58,7.6
1619,1.5,0.5,"Revealers",6424.72,6.88
1620,1.5,0.5,"Concealers",7340.02,7.22
1620,1.5,0.5,"Revealers",5261.06,6.18
1621,1.5,0.5,"Concealers",7846.36,7.42
1621,1.5,0.5,"Revealers",5233.58,6.26
1622,1.5,0.5,"Concealers",7026.28,7
1622,1.5,0.5,"Revealers",5929.06,6.48
1623,1.5,0.5,"Concealers",7245.38,7.3
1623,1.5,0.5,"Revealers",5832.54,6.66
1624,1.5,0.5,"Concealers",7303,7.28
1624,1.5,0.5,"Revealers",5511.22,6.34
1625,1.5,0.5,"Concealers",5178.74,5.96
1625,1.5,0.5,"Revealers",3026.02,5.14
1626,1.5,0.5,"Concealers",8023.96,7.68
1626,1.5,0.5,"Revealers",5972.1,6.7
1627,1.5,0.5,"Concealers",6343.12,6.68
1627,1.5,0.5,"Revealers",5616.62,6.52
1628,1.5,0.5,"Concealers",6380.28,6.7
1628,1.5,0.5,"Revealers",5157.94,6.3
1629,1.5,0.5,"Concealers",7184.4,7.3
1629,1.5,0.5,"Revealers",5127.8,6.22
1630,1.5,0.5,"Concealers",8173,7.76
1630,1.5,0.5,"Revealers",6277.1,6.82
1631,1.5,0.5,"Concealers",6634.72,7.02
1631,1.5,0.5,"Revealers",4776.86,6.02
1632,1.5,0.5,"Concealers",6144.56,6.52
1632,1.5,0.5,"Revealers",4186.64,5.74
1633,1.5,0.5,"Concealers",7726.6,7.64
1633,1.5,0.5,"Revealers",5962.44,6.54
1634,1.5,0.5,"Concealers",8533.48,7.92
1634,1.5,0.5,"Revealers",6023.04,6.68
1635,1.5,0.5,"Concealers",5541.26,6.12
1635,1.5,0.5,"Revealers",3269.54,5.22
1636,1.5,0.5,"Concealers",6699.78,6.84
1636,1.5,0.5,"Revealers",4793.02,6.06
1637,1.5,0.5,"Concealers",8404.16,7.86
1637,1.5,0.5,"Revealers",5769.44,6.68
1638,1.5,0.5,"Concealers",7469.74,7.52
1638,1.5,0.5,"Revealers",6819.76,6.96
1639,1.5,0.5,"Concealers",6474.66,6.7
1639,1.5,0.5,"Revealers",4912.7,6.12
1640,1.5,0.5,"Concealers",7482.6,7.4
1640,1.5,0.5,"Revealers",6761.64,7.12
1641,1.5,0.5,"Concealers",7204.42,7.24
1641,1.5,0.5,"Revealers",5860.36,6.42
1642,1.5,0.5,"Concealers",7074.08,7.22
1642,1.5,0.5,"Revealers",5376.24,6.38
1643,1.5,0.5,"Concealers",7354.52,7.28
1643,1.5,0.5,"Revealers",5799.42,6.62
1644,1.5,0.5,"Concealers",8518.8,7.86
1644,1.5,0.5,"Revealers",5850.2,6.62
1645,1.5,0.5,"Concealers",6519.24,6.66
1645,1.5,0.5,"Revealers",5098.8,6.12
1646,1.5,0.5,"Concealers",7604,7.5
1646,1.5,0.5,"Revealers",5743.02,6.62
1647,1.5,0.5,"Concealers",7650.72,7.46
1647,1.5,0.5,"Revealers",6451.76,6.84
1648,1.5,0.5,"Concealers",6044.9,6.58
1648,1.5,0.5,"Revealers",4276.9,5.78
1649,1.5,0.5,"Concealers",7580.7,7.5
1649,1.5,0.5,"Revealers",5154.02,6.2
1650,1.5,0.5,"Concealers",6484.68,6.82
1650,1.5,0.5,"Revealers",3759.24,5.52
1651,1.5,0.5,"Concealers",7268.22,7.38
1651,1.5,0.5,"Revealers",6300.56,6.82
1652,1.5,0.5,"Concealers",7242.38,7.32
1652,1.5,0.5,"Revealers",6808.06,7.18
1653,1.5,0.5,"Concealers",7556.26,7.32
1653,1.5,0.5,"Revealers",6080.7,6.8
1654,1.5,0.5,"Concealers",6691.24,6.74
1654,1.5,0.5,"Revealers",4195.64,5.86
1655,1.5,0.5,"Concealers",8265.62,7.88
1655,1.5,0.5,"Revealers",5918.28,6.7
1656,1.5,0.5,"Concealers",5675.56,6.34
1656,1.5,0.5,"Revealers",3871.32,5.52
1657,1.5,0.5,"Concealers",5994.5,6.54
1657,1.5,0.5,"Revealers",4709.72,6.1
1658,1.5,0.5,"Concealers",6948.16,7.1
1658,1.5,0.5,"Revealers",3971.78,5.64
1659,1.5,0.5,"Concealers",6825.56,7.1
1659,1.5,0.5,"Revealers",5645.56,6.56
1660,1.5,0.5,"Concealers",6996.2,6.96
1660,1.5,0.5,"Revealers",4986.78,6.18
1661,1.5,0.5,"Concealers",7665.4,7.42
1661,1.5,0.5,"Revealers",5674.82,6.5
1662,1.5,0.5,"Concealers",6224.6,6.72
1662,1.5,0.5,"Revealers",3648.76,5.46
1663,1.5,0.5,"Concealers",6528.52,6.78
1663,1.5,0.5,"Revealers",4181.16,5.62
1664,1.5,0.5,"Concealers",6850.5,7.02
1664,1.5,0.5,"Revealers",4805.34,6.06
1665,1.5,0.5,"Concealers",7540.9,7.38
1665,1.5,0.5,"Revealers",5534.32,6.52
1666,1.5,0.5,"Concealers",7679.76,7.52
1666,1.5,0.5,"Revealers",6249.52,6.78
1667,1.5,0.5,"Concealers",8736.9,8
1667,1.5,0.5,"Revealers",6281.84,6.88
1668,1.5,0.5,"Concealers",7863.14,7.5
1668,1.5,0.5,"Revealers",4605.32,5.92
1669,1.5,0.5,"Concealers",6483.86,6.94
1669,1.5,0.5,"Revealers",4880.22,6.1
1670,1.5,0.5,"Concealers",8163.76,7.64
1670,1.5,0.5,"Revealers",5494.34,6.42
1671,1.5,0.5,"Concealers",7219.86,7.22
1671,1.5,0.5,"Revealers",4709.36,5.98
1672,1.5,0.5,"Concealers",5833.22,6.28
1672,1.5,0.5,"Revealers",3190.52,5.14
1673,1.5,0.5,"Concealers",8254.62,7.7
1673,1.5,0.5,"Revealers",5645.78,6.48
1674,1.5,0.5,"Concealers",6829.04,6.98
1674,1.5,0.5,"Revealers",4561.54,5.92
1675,1.5,0.5,"Concealers",6670.94,7
1675,1.5,0.5,"Revealers",4927.36,6.2
1676,1.5,0.5,"Concealers",8185.2,7.88
1676,1.5,0.5,"Revealers",4684.86,6.14
1677,1.5,0.5,"Concealers",5946.1,6.64
1677,1.5,0.5,"Revealers",4375.06,5.86
1678,1.5,0.5,"Concealers",7528.54,7.46
1678,1.5,0.5,"Revealers",5805.1,6.6
1679,1.5,0.5,"Concealers",7651.56,7.48
1679,1.5,0.5,"Revealers",6373.42,6.92
1680,1.5,0.5,"Concealers",5425.88,6.1
1680,1.5,0.5,"Revealers",4278.08,5.78
1681,1.5,0.5,"Concealers",6922.56,7.14
1681,1.5,0.5,"Revealers",5615.38,6.44
1682,1.5,0.5,"Concealers",7445.28,7.48
1682,1.5,0.5,"Revealers",7278.74,7.3
1683,1.5,0.5,"Concealers",8132.22,7.68
1683,1.5,0.5,"Revealers",5064.1,6.04
1684,1.5,0.5,"Concealers",6899.86,7.02
1684,1.5,0.5,"Revealers",5342.34,6.24
1685,1.5,0.5,"Concealers",6581.66,6.74
1685,1.5,0.5,"Revealers",3839.7,5.58
1686,1.5,0.5,"Concealers",7594.68,7.46
1686,1.5,0.5,"Revealers",7285.02,7.4
1687,1.5,0.5,"Concealers",5961.42,6.48
1687,1.5,0.5,"Revealers",4296.84,5.84
1688,1.5,0.5,"Concealers",7447.66,7.2
1688,1.5,0.5,"Revealers",5322.84,6.3
1689,1.5,0.5,"Concealers",6671.38,6.82
1689,1.5,0.5,"Revealers",3596.62,5.58
1690,1.5,0.5,"Concealers",7275.48,7.24
1690,1.5,0.5,"Revealers",4370.26,5.86
1691,1.5,0.5,"Concealers",7287.62,7.26
1691,1.5,0.5,"Revealers",4921.58,6.14
1692,1.5,0.5,"Concealers",8652.76,8.04
1692,1.5,0.5,"Revealers",7068.66,7.1
1693,1.5,0.5,"Concealers",7529.48,7.38
1693,1.5,0.5,"Revealers",5771.9,6.7
1694,1.5,0.5,"Concealers",7129.94,7.14
1694,1.5,0.5,"Revealers",6010.9,6.66
1695,1.5,0.5,"Concealers",7342.86,7.44
1695,1.5,0.5,"Revealers",7494.62,7.46
1696,1.5,0.5,"Concealers",7694.24,7.5
1696,1.5,0.5,"Revealers",6047.94,6.58
1697,1.5,0.5,"Concealers",7343.4,7.34
1697,1.5,0.5,"Revealers",5456.72,6.42
1698,1.5,0.5,"Concealers",6779.68,7.1
1698,1.5,0.5,"Revealers",6337.36,6.74
1699,1.5,0.5,"Concealers",6179.64,6.54
1699,1.5,0.5,"Revealers",3679.92,5.48
1700,1.5,0.5,"Concealers",6184.56,6.54
1700,1.5,0.5,"Revealers",3258.64,5.24
1701,1.5,1,"Concealers",8891.9,8.08
1701,1.5,1,"Revealers",6156.24,6.72
1702,1.5,1,"Concealers",7692.54,7.48
1702,1.5,1,"Revealers",6111.46,6.7
1703,1.5,1,"Concealers",7973.02,7.7
1703,1.5,1,"Revealers",6465.84,6.9
1704,1.5,1,"Concealers",7077.98,7.18
1704,1.5,1,"Revealers",4932.32,6.16
1705,1.5,1,"Concealers",6064.22,6.42
1705,1.5,1,"Revealers",3478.98,5.42
1706,1.5,1,"Concealers",7261.24,7.24
1706,1.5,1,"Revealers",5818.18,6.58
1707,1.5,1,"Concealers",8189.84,7.74
1707,1.5,1,"Revealers",6100.58,6.84
1708,1.5,1,"Concealers",6327.28,6.7
1708,1.5,1,"Revealers",3887.56,5.62
1709,1.5,1,"Concealers",8174.04,7.74
1709,1.5,1,"Revealers",5302.54,6.44
1710,1.5,1,"Concealers",8102.24,7.74
1710,1.5,1,"Revealers",5261.34,6.44
1711,1.5,1,"Concealers",9016.86,8.12
1711,1.5,1,"Revealers",5944.32,6.74
1712,1.5,1,"Concealers",8079.8,7.78
1712,1.5,1,"Revealers",7124.8,7.1
1713,1.5,1,"Concealers",7591.84,7.52
1713,1.5,1,"Revealers",6368.98,6.96
1714,1.5,1,"Concealers",7678.4,7.52
1714,1.5,1,"Revealers",6507,6.96
1715,1.5,1,"Concealers",7161.24,7.24
1715,1.5,1,"Revealers",5309.52,6.28
1716,1.5,1,"Concealers",7254.04,7.3
1716,1.5,1,"Revealers",6067.08,6.78
1717,1.5,1,"Concealers",6806.5,6.86
1717,1.5,1,"Revealers",5339.38,6.28
1718,1.5,1,"Concealers",6809.82,7.08
1718,1.5,1,"Revealers",4370.38,5.94
1719,1.5,1,"Concealers",7537.66,7.4
1719,1.5,1,"Revealers",6446.54,6.92
1720,1.5,1,"Concealers",6525.88,6.86
1720,1.5,1,"Revealers",4245.78,5.86
1721,1.5,1,"Concealers",8235.74,7.72
1721,1.5,1,"Revealers",5675.54,6.42
1722,1.5,1,"Concealers",5531.48,6.28
1722,1.5,1,"Revealers",3972.06,5.6
1723,1.5,1,"Concealers",7830.74,7.34
1723,1.5,1,"Revealers",5483.84,6.36
1724,1.5,1,"Concealers",5943.28,6.48
1724,1.5,1,"Revealers",4138.8,5.8
1725,1.5,1,"Concealers",6892.22,6.98
1725,1.5,1,"Revealers",4174.54,5.82
1726,1.5,1,"Concealers",8281.74,7.74
1726,1.5,1,"Revealers",5788.64,6.6
1727,1.5,1,"Concealers",8259.74,7.82
1727,1.5,1,"Revealers",5710.7,6.64
1728,1.5,1,"Concealers",7937.6,7.74
1728,1.5,1,"Revealers",6312.18,6.78
1729,1.5,1,"Concealers",7528.24,7.3
1729,1.5,1,"Revealers",5259.26,6.16
1730,1.5,1,"Concealers",8198.78,7.78
1730,1.5,1,"Revealers",5781.66,6.6
1731,1.5,1,"Concealers",7912.74,7.5
1731,1.5,1,"Revealers",6147.22,6.68
1732,1.5,1,"Concealers",7706.98,7.48
1732,1.5,1,"Revealers",4314.82,5.8
1733,1.5,1,"Concealers",7132.68,7.26
1733,1.5,1,"Revealers",5208.82,6.2
1734,1.5,1,"Concealers",7713.82,7.46
1734,1.5,1,"Revealers",5814.94,6.54
1735,1.5,1,"Concealers",6763.16,6.84
1735,1.5,1,"Revealers",4595.78,5.96
1736,1.5,1,"Concealers",7825.16,7.64
1736,1.5,1,"Revealers",6623.92,7.1
1737,1.5,1,"Concealers",8351.5,7.74
1737,1.5,1,"Revealers",6422.76,6.84
1738,1.5,1,"Concealers",7310.66,7.28
1738,1.5,1,"Revealers",5315.7,6.26
1739,1.5,1,"Concealers",6334.94,6.74
1739,1.5,1,"Revealers",4436.3,5.82
1740,1.5,1,"Concealers",8344.46,7.78
1740,1.5,1,"Revealers",5834.62,6.64
1741,1.5,1,"Concealers",6589.66,6.9
1741,1.5,1,"Revealers",5480.08,6.38
1742,1.5,1,"Concealers",7828.04,7.56
1742,1.5,1,"Revealers",5179.36,6.42
1743,1.5,1,"Concealers",7976.56,7.58
1743,1.5,1,"Revealers",6549.16,7.02
1744,1.5,1,"Concealers",7794.66,7.52
1744,1.5,1,"Revealers",4797.32,6.2
1745,1.5,1,"Concealers",7008.68,7.06
1745,1.5,1,"Revealers",5664.48,6.52
1746,1.5,1,"Concealers",8220.36,7.72
1746,1.5,1,"Revealers",5604.5,6.54
1747,1.5,1,"Concealers",6602.06,6.88
1747,1.5,1,"Revealers",4404.48,5.88
1748,1.5,1,"Concealers",8152.22,7.72
1748,1.5,1,"Revealers",5436.76,6.4
1749,1.5,1,"Concealers",7830.88,7.56
1749,1.5,1,"Revealers",6831.78,7
1750,1.5,1,"Concealers",7681.72,7.5
1750,1.5,1,"Revealers",6673.74,7.04
1751,1.5,1,"Concealers",6760.26,7.16
1751,1.5,1,"Revealers",5887.36,6.56
1752,1.5,1,"Concealers",7570.74,7.52
1752,1.5,1,"Revealers",5147.18,6.3
1753,1.5,1,"Concealers",6374.76,6.82
1753,1.5,1,"Revealers",5488.86,6.44
1754,1.5,1,"Concealers",7372.06,7.42
1754,1.5,1,"Revealers",6731.66,7.04
1755,1.5,1,"Concealers",7351.72,7.38
1755,1.5,1,"Revealers",6661.9,7.08
1756,1.5,1,"Concealers",7094.5,7.26
1756,1.5,1,"Revealers",5616.68,6.46
1757,1.5,1,"Concealers",7403.44,7.2
1757,1.5,1,"Revealers",5242.86,6.36
1758,1.5,1,"Concealers",7757.88,7.5
1758,1.5,1,"Revealers",5496.1,6.44
1759,1.5,1,"Concealers",7072.48,7.08
1759,1.5,1,"Revealers",4478.86,5.94
1760,1.5,1,"Concealers",7757.08,7.46
1760,1.5,1,"Revealers",5861.76,6.58
1761,1.5,1,"Concealers",7768.84,7.56
1761,1.5,1,"Revealers",5444.32,6.36
1762,1.5,1,"Concealers",6987.9,6.94
1762,1.5,1,"Revealers",3938.82,5.68
1763,1.5,1,"Concealers",8754.94,7.98
1763,1.5,1,"Revealers",6778.98,7.04
1764,1.5,1,"Concealers",6749.76,6.96
1764,1.5,1,"Revealers",4969.78,6.14
1765,1.5,1,"Concealers",7171.76,7.1
1765,1.5,1,"Revealers",3744.74,5.38
1766,1.5,1,"Concealers",6969.52,7
1766,1.5,1,"Revealers",4881.66,6.1
1767,1.5,1,"Concealers",7527.14,7.36
1767,1.5,1,"Revealers",6220.84,6.88
1768,1.5,1,"Concealers",7072.54,7.32
1768,1.5,1,"Revealers",5372,6.42
1769,1.5,1,"Concealers",7452.38,7.32
1769,1.5,1,"Revealers",5757.62,6.62
1770,1.5,1,"Concealers",8990.86,8.26
1770,1.5,1,"Revealers",6877.64,7.04
1771,1.5,1,"Concealers",7271.66,7.36
1771,1.5,1,"Revealers",6556.82,7.06
1772,1.5,1,"Concealers",8266.78,7.86
1772,1.5,1,"Revealers",5627.04,6.54
1773,1.5,1,"Concealers",7321.78,7.3
1773,1.5,1,"Revealers",6218.3,6.88
1774,1.5,1,"Concealers",8159.2,7.74
1774,1.5,1,"Revealers",6422.9,7
1775,1.5,1,"Concealers",7600.92,7.46
1775,1.5,1,"Revealers",4149.46,5.8
1776,1.5,1,"Concealers",7406.64,7.4
1776,1.5,1,"Revealers",5436.78,6.4
1777,1.5,1,"Concealers",7389.46,7.28
1777,1.5,1,"Revealers",4403.38,5.94
1778,1.5,1,"Concealers",7409.44,7.34
1778,1.5,1,"Revealers",4463.12,5.94
1779,1.5,1,"Concealers",8606.3,7.92
1779,1.5,1,"Revealers",6219.28,6.82
1780,1.5,1,"Concealers",7053.54,7.06
1780,1.5,1,"Revealers",5147.92,6.16
1781,1.5,1,"Concealers",7003.84,6.96
1781,1.5,1,"Revealers",4004.58,5.74
1782,1.5,1,"Concealers",8610.52,7.96
1782,1.5,1,"Revealers",6436.48,6.82
1783,1.5,1,"Concealers",8276.46,7.68
1783,1.5,1,"Revealers",5539.82,6.5
1784,1.5,1,"Concealers",7336.26,7.38
1784,1.5,1,"Revealers",5691.68,6.48
1785,1.5,1,"Concealers",7928.14,7.58
1785,1.5,1,"Revealers",6561.06,6.96
1786,1.5,1,"Concealers",7165.94,7.18
1786,1.5,1,"Revealers",6876.42,7.14
1787,1.5,1,"Concealers",7529.62,7.3
1787,1.5,1,"Revealers",5090.28,6.22
1788,1.5,1,"Concealers",7257.12,7.28
1788,1.5,1,"Revealers",7491.28,7.34
1789,1.5,1,"Concealers",7725.32,7.56
1789,1.5,1,"Revealers",5233.08,6.34
1790,1.5,1,"Concealers",8351.26,7.72
1790,1.5,1,"Revealers",5056.16,6.24
1791,1.5,1,"Concealers",5950.06,6.44
1791,1.5,1,"Revealers",3831.5,5.54
1792,1.5,1,"Concealers",6248.76,6.64
1792,1.5,1,"Revealers",4093.18,5.68
1793,1.5,1,"Concealers",6204.76,6.7
1793,1.5,1,"Revealers",4845.84,6.02
1794,1.5,1,"Concealers",7189.76,7.28
1794,1.5,1,"Revealers",5669.32,6.6
1795,1.5,1,"Concealers",6632.22,6.92
1795,1.5,1,"Revealers",4425.86,5.78
1796,1.5,1,"Concealers",7130.9,7.26
1796,1.5,1,"Revealers",5263.6,6.32
1797,1.5,1,"Concealers",6057.56,6.48
1797,1.5,1,"Revealers",3306.92,5.32
1798,1.5,1,"Concealers",6325.46,6.64
1798,1.5,1,"Revealers",3633.14,5.44
1799,1.5,1,"Concealers",6057.32,6.5
1799,1.5,1,"Revealers",4469.74,5.84
1800,1.5,1,"Concealers",7043.92,7.08
1800,1.5,1,"Revealers",5683.66,6.44
1801,1.5,1.5,"Concealers",7982.62,7.74
1801,1.5,1.5,"Revealers",8185.46,7.94
1802,1.5,1.5,"Concealers",7965.42,7.8
1802,1.5,1.5,"Revealers",8042.56,7.86
1803,1.5,1.5,"Concealers",7555.7,7.68
1803,1.5,1.5,"Revealers",7723.34,7.74
1804,1.5,1.5,"Concealers",6772.3,7.16
1804,1.5,1.5,"Revealers",7289.24,7.54
1805,1.5,1.5,"Concealers",6921.34,7.26
1805,1.5,1.5,"Revealers",7297.58,7.48
1806,1.5,1.5,"Concealers",7454.34,7.64
1806,1.5,1.5,"Revealers",7844.44,7.72
1807,1.5,1.5,"Concealers",7528.94,7.6
1807,1.5,1.5,"Revealers",7195.42,7.52
1808,1.5,1.5,"Concealers",7428.44,7.52
1808,1.5,1.5,"Revealers",7492.9,7.58
1809,1.5,1.5,"Concealers",7324.6,7.48
1809,1.5,1.5,"Revealers",7596.08,7.62
1810,1.5,1.5,"Concealers",7261.58,7.36
1810,1.5,1.5,"Revealers",7937.58,7.86
1811,1.5,1.5,"Concealers",7408.52,7.58
1811,1.5,1.5,"Revealers",7496.8,7.56
1812,1.5,1.5,"Concealers",7617.88,7.56
1812,1.5,1.5,"Revealers",7651.78,7.56
1813,1.5,1.5,"Concealers",7792.8,7.74
1813,1.5,1.5,"Revealers",8023.9,7.74
1814,1.5,1.5,"Concealers",7881.52,7.7
1814,1.5,1.5,"Revealers",8007.96,7.68
1815,1.5,1.5,"Concealers",8182.06,7.82
1815,1.5,1.5,"Revealers",7790.88,7.62
1816,1.5,1.5,"Concealers",6751.72,7.22
