"Run","Sens","Strategy","PI","RS"
290,0.5,"Concealers",7394.14,7.32
290,0.5,"Revealers",5090.14,6.24
291,0.5,"Concealers",6299.54,6.76
291,0.5,"Revealers",4338.48,5.78
292,0.5,"Concealers",6550.54,6.74
292,0.5,"Revealers",3918.22,5.56
293,0.5,"Concealers",6532.2,6.88
293,0.5,"Revealers",3362.08,5.36
294,0.5,"Concealers",8022.8,7.48
294,0.5,"Revealers",6511.66,6.78
295,0.5,"Concealers",6649.88,6.98
295,0.5,"Revealers",5301.98,6.3
296,0.5,"Concealers",8151.92,7.7
296,0.5,"Revealers",6087.04,6.78
297,0.5,"Concealers",7630.34,7.42
297,0.5,"Revealers",5631.46,6.48
298,0.5,"Concealers",7952.32,7.64
298,0.5,"Revealers",6926.44,7.14
299,0.5,"Concealers",6691.64,6.92
299,0.5,"Revealers",5494.76,6.42
300,0.5,"Concealers",7034.34,7.18
300,0.5,"Revealers",5642.06,6.46
301,0.75,"Concealers",6753.78,7
301,0.75,"Revealers",4632.32,6.14
302,0.75,"Concealers",7149.16,7.26
302,0.75,"Revealers",5398.96,6.42
303,0.75,"Concealers",5213.78,5.88
303,0.75,"Revealers",2693,4.86
304,0.75,"Concealers",6365.1,6.68
304,0.75,"Revealers",3815.52,5.58
305,0.75,"Concealers",6792.1,7.02
305,0.75,"Revealers",5376.64,6.46
306,0.75,"Concealers",7512.64,7.3
306,0.75,"Revealers",4824.84,6.18
307,0.75,"Concealers",8434.16,7.96
307,0.75,"Revealers",5812.94,6.64
308,0.75,"Concealers",6079.04,6.6
308,0.75,"Revealers",4423.34,5.9
309,0.75,"Concealers",7850.02,7.62
309,0.75,"Revealers",4793.7,6.14
310,0.75,"Concealers",6392.3,6.76
310,0.75,"Revealers",3759.22,5.66
311,0.75,"Concealers",7766.62,7.42
311,0.75,"Revealers",4436.66,5.92
312,0.75,"Concealers",6686.78,7.02
312,0.75,"Revealers",5333.22,6.26
313,0.75,"Concealers",6539.34,6.72
313,0.75,"Revealers",4618.76,5.88
314,0.75,"Concealers",6910.04,7
314,0.75,"Revealers",4866,6.04
315,0.75,"Concealers",8133.5,7.78
315,0.75,"Revealers",5947.52,6.74
316,0.75,"Concealers",8685.08,8
316,0.75,"Revealers",6835.52,7
317,0.75,"Concealers",6792.18,7.22
317,0.75,"Revealers",6127.5,6.84
318,0.75,"Concealers",7830.26,7.68
