"Run","Sens","Strategy","PI","RS"
1010,1,"Revealers",7139.5,7.06
1011,1,"Concealers",4501.58,5.22
1011,1,"Revealers",2427.3,4.76
1012,1,"Concealers",6193.92,6.84
1012,1,"Revealers",7262.34,7.32
1013,1,"Concealers",5731.6,6.24
1013,1,"Revealers",4645.48,5.92
1014,1,"Concealers",5945.24,6.48
1014,1,"Revealers",5063.56,6.22
1015,1,"Concealers",5075.04,5.96
1015,1,"Revealers",3668.14,5.38
1016,1,"Concealers",6166.08,6.8
1016,1,"Revealers",4893.8,6.1
1017,1,"Concealers",7361.08,7.3
1017,1,"Revealers",6487.76,6.92
1018,1,"Concealers",6568.42,6.92
1018,1,"Revealers",5902.88,6.74
1019,1,"Concealers",7306.4,7.26
1019,1,"Revealers",5420.74,6.5
1020,1,"Concealers",6097.54,6.78
1020,1,"Revealers",6482.1,6.86
1021,1,"Concealers",5994.52,6.62
1021,1,"Revealers",5021.56,6.26
1022,1,"Concealers",4622.78,5.98
1022,1,"Revealers",6709.7,6.82
1023,1,"Concealers",6705.9,6.92
1023,1,"Revealers",5172.92,6.4
1024,1,"Concealers",6542.04,6.92
1024,1,"Revealers",6129.42,6.6
1025,1,"Concealers",6932.64,7.18
1025,1,"Revealers",6654.4,6.94
1026,1,"Concealers",7279.8,7.36
1026,1,"Revealers",5656.18,6.6
1027,1,"Concealers",5896.06,6.7
1027,1,"Revealers",7775.16,7.6
1028,1,"Concealers",7219.34,7.3
1028,1,"Revealers",7447.02,7.52
1029,1,"Concealers",6076.78,6.82
1029,1,"Revealers",7627.06,7.46
1030,1,"Concealers",5939.38,6.62
1030,1,"Revealers",4504.38,5.96
1031,1,"Concealers",5843.62,6.6
1031,1,"Revealers",6344.82,6.86
1032,1,"Concealers",6738.28,7
1032,1,"Revealers",5420.16,6.42
1033,1,"Concealers",5824.02,6.56
1033,1,"Revealers",7588.74,7.34
1034,1,"Concealers",5466.3,6.48
1034,1,"Revealers",7843.68,7.64
1035,1,"Concealers",6504.62,6.84
1035,1,"Revealers",6374.62,6.7
1036,1,"Concealers",7587,7.54
1036,1,"Revealers",5395.1,6.4
1037,1,"Concealers",7202.98,7.22
1037,1,"Revealers",5932.58,6.68
1038,1,"Concealers",8112.9,7.7
1038,1,"Revealers",6803.48,7.12
1039,1,"Concealers",6044.62,6.68
1039,1,"Revealers",6709.86,6.98
1040,1,"Concealers",5914.7,6.44
1040,1,"Revealers",4923.7,6.16
1041,1,"Concealers",5096.36,6.22
1041,1,"Revealers",6783.84,7.08
1042,1,"Concealers",5577.32,6.4
1042,1,"Revealers",6945.66,6.94
1043,1,"Concealers",4811.22,6.14
1043,1,"Revealers",6634.38,7.04
1044,1,"Concealers",5102.3,6.26
1044,1,"Revealers",6380.6,6.72
1045,1,"Concealers",6950.5,7.06
1045,1,"Revealers",4496.24,5.92
1046,1,"Concealers",6725.94,7.06
1046,1,"Revealers",7023.42,7.06
1047,1,"Concealers",5123.14,6.22
1047,1,"Revealers",6985.88,7.16
1048,1,"Concealers",5932.36,6.52
1048,1,"Revealers",4904.82,6
1049,1,"Concealers",5107.28,6.22
1049,1,"Revealers",6676.76,6.82
1050,1,"Concealers",6803.82,7.04
1050,1,"Revealers",6423.52,6.84
1051,1,"Concealers",5965.96,6.7
1051,1,"Revealers",7881.18,7.52
1052,1,"Concealers",5183.64,5.98
1052,1,"Revealers",3712.06,5.52
1053,1,"Concealers",3312.74,5.22
1053,1,"Revealers",6040.26,6.4
1054,1,"Concealers",6008.56,6.64
1054,1,"Revealers",5466.06,6.38
1055,1,"Concealers",4636.9,5.96
1055,1,"Revealers",6136.66,6.7
1056,1,"Concealers",6321.98,6.84
1056,1,"Revealers",6969.2,7.06
1057,1,"Concealers",6413.34,6.88
1057,1,"Revealers",7292.82,7.3
1058,1,"Concealers",5818.06,6.58
1058,1,"Revealers",6893.46,7.08
1059,1,"Concealers",6758.24,7.14
1059,1,"Revealers",6843.82,7.06
1060,1,"Concealers",6876.68,7.1
1060,1,"Revealers",6977.14,7.2
1061,1,"Concealers",4929.2,6.1
1061,1,"Revealers",6233.6,6.66
1062,1,"Concealers",4971.82,6.1
1062,1,"Revealers",6985.96,7.06
1063,1,"Concealers",5386,6.44
1063,1,"Revealers",6829.3,7.06
1064,1,"Concealers",7362.82,7.3
1064,1,"Revealers",5122.58,6.3
1065,1,"Concealers",7027.36,7.12
1065,1,"Revealers",4970.04,6.22
1066,1,"Concealers",7130.18,7.2
1066,1,"Revealers",6563.68,6.9
1067,1,"Concealers",5877.74,6.48
1067,1,"Revealers",6380.3,6.88
1068,1,"Concealers",5077.06,6.2
1068,1,"Revealers",5984.84,6.52
1069,1,"Concealers",5541.68,6.52
1069,1,"Revealers",7289.74,7.2
1070,1,"Concealers",6515.46,6.9
1070,1,"Revealers",6532.62,6.92
1071,1,"Concealers",4674.68,6.02
1071,1,"Revealers",7343.56,7.22
1072,1,"Concealers",5077.22,6.32
1072,1,"Revealers",7311.94,7.22
1073,1,"Concealers",5986.58,6.64
1073,1,"Revealers",7522.66,7.46
1074,1,"Concealers",5366.34,6.4
1074,1,"Revealers",6712.82,6.92
1075,1,"Concealers",5489.22,6.38
1075,1,"Revealers",7017.66,7.04
1076,1,"Concealers",5290.66,6.42
1076,1,"Revealers",6747.14,6.92
1077,1,"Concealers",6457.72,7.04
1077,1,"Revealers",6189.48,6.84
1078,1,"Concealers",6902.48,6.98
1078,1,"Revealers",4895.32,6.12
1079,1,"Concealers",6147.2,6.74
1079,1,"Revealers",6874.6,7.12
1080,1,"Concealers",6420.3,6.72
1080,1,"Revealers",5285.22,6.24
1081,1,"Concealers",4024.2,5.7
1081,1,"Revealers",5997.5,6.4
1082,1,"Concealers",6084.22,6.54
1082,1,"Revealers",4620.46,6.04
1083,1,"Concealers",5884.16,6.6
1083,1,"Revealers",5356.02,6.4
1084,1,"Concealers",6648.4,6.98
1084,1,"Revealers",7048.52,7.12
1085,1,"Concealers",5676.3,6.54
1085,1,"Revealers",7051.1,7.22
1086,1,"Concealers",4255.66,5.84
1086,1,"Revealers",5967.32,6.52
1087,1,"Concealers",5136.4,6.16
1087,1,"Revealers",6165.1,6.78
1088,1,"Concealers",5736.36,6.48
1088,1,"Revealers",6963.76,7.04
1089,1,"Concealers",6228.7,6.78
1089,1,"Revealers",6004.36,6.6
1090,1,"Concealers",4096.58,5.74
1090,1,"Revealers",5758.5,6.32
1091,1,"Concealers",4708.7,6.06
1091,1,"Revealers",6459.48,6.74
1092,1,"Concealers",6272.9,6.62
1092,1,"Revealers",4853.76,6.18
1093,1,"Concealers",7190.06,7.18
1093,1,"Revealers",6172.48,6.74
1094,1,"Concealers",5451.36,6.4
1094,1,"Revealers",4479.5,5.88
1095,1,"Concealers",7173.58,7.32
1095,1,"Revealers",5785.1,6.58
1096,1,"Concealers",6923.82,7.1
1096,1,"Revealers",6384.14,6.88
1097,1,"Concealers",4209.96,5.88
1097,1,"Revealers",7325.24,7.24
1098,1,"Concealers",7853.34,7.62
1098,1,"Revealers",6852.9,7.26
1099,1,"Concealers",6048.74,6.74
1099,1,"Revealers",7002.72,7.14
1100,1,"Concealers",6980.78,7.28
1100,1,"Revealers",7292.3,7.3
