"Run","Sens","Strategy","PI","RS"
8604,300,"Revealers",5492.92,6.69333333333333
8605,300,"Concealers",7243.37333333333,7.26666666666667
8605,300,"Revealers",4422.50666666667,6.06666666666667
8606,300,"Concealers",7849.56,7.88
8606,300,"Revealers",6504.94666666667,7.14666666666667
8607,300,"Concealers",7663,7.70666666666667
8607,300,"Revealers",7120.81333333333,7.46666666666667
8608,300,"Concealers",7041.48,7.08
8608,300,"Revealers",4182.86666666667,5.97333333333333
8609,300,"Concealers",6992.33333333333,7.14666666666667
8609,300,"Revealers",4321.32,6.02666666666667
8610,300,"Concealers",6579.10666666667,6.58666666666667
8610,300,"Revealers",3617.74666666667,5.64
8611,300,"Concealers",6654.72,6.88
8611,300,"Revealers",4631.98666666667,6.21333333333333
8612,300,"Concealers",6868.62666666667,7.18666666666667
8612,300,"Revealers",5625.8,6.68
8613,300,"Concealers",6092.88,6.73333333333333
8613,300,"Revealers",4553.06666666667,6.09333333333333
8614,300,"Concealers",6530.13333333333,6.57333333333333
8614,300,"Revealers",3799.2,5.69333333333333
8615,300,"Concealers",8297.04,7.90666666666667
8615,300,"Revealers",6086.88,6.98666666666667
8616,300,"Concealers",7265.48,7.52
8616,300,"Revealers",5337.46666666667,6.62666666666667
8617,300,"Concealers",7092.38666666667,7.08
8617,300,"Revealers",4328.32,6.02666666666667
8618,300,"Concealers",7190.12,7.34666666666667
8618,300,"Revealers",6196.2,6.98666666666667
8619,300,"Concealers",6957.37333333333,7.29333333333333
8619,300,"Revealers",5770.93333333333,6.68
8620,300,"Concealers",6587.06666666667,6.66666666666667
8620,300,"Revealers",3500.42666666667,5.64
8621,300,"Concealers",7553.73333333333,7.70666666666667
8621,300,"Revealers",6862.77333333333,7.44
8622,300,"Concealers",7872.09333333333,7.66666666666667
8622,300,"Revealers",5488.49333333333,6.62666666666667
8623,300,"Concealers",8404.58666666667,8.10666666666667
8623,300,"Revealers",6450.24,7.16
8624,300,"Concealers",8454.73333333333,8
8624,300,"Revealers",6004.12,6.92
8625,300,"Concealers",7395.70666666667,7.33333333333333
8625,300,"Revealers",4395.13333333333,6.06666666666667
8626,300,"Concealers",8293,7.94666666666667
8626,300,"Revealers",5127.54666666667,6.45333333333333
8627,300,"Concealers",7034.09333333333,7.34666666666667
8627,300,"Revealers",5776.41333333333,6.8
8628,300,"Concealers",7406,7.52
8628,300,"Revealers",6213.93333333333,7.04
8629,300,"Concealers",6644.66666666667,6.86666666666667
8629,300,"Revealers",4021.24,5.92
8630,300,"Concealers",6694.24,7.06666666666667
8630,300,"Revealers",5006.66666666667,6.45333333333333
8631,300,"Concealers",7774.37333333333,7.70666666666667
8631,300,"Revealers",5969.62666666667,6.88
8632,300,"Concealers",5526.30666666667,5.94666666666667
8632,300,"Revealers",3307.48,5.54666666666667
8633,300,"Concealers",8051.90666666667,7.64
8633,300,"Revealers",4657.33333333333,6.18666666666667
8634,300,"Concealers",6232.88,6.74666666666667
8634,300,"Revealers",4532.01333333333,6.09333333333333
8635,300,"Concealers",8109.46666666667,7.82666666666667
8635,300,"Revealers",5667.96,6.77333333333333
8636,300,"Concealers",7424.22666666667,7.62666666666667
8636,300,"Revealers",6439.49333333333,7.14666666666667
8637,300,"Concealers",7956.42666666667,7.76
8637,300,"Revealers",5930.81333333333,6.78666666666667
8638,300,"Concealers",7647.38666666667,7.73333333333333
8638,300,"Revealers",7438.06666666667,7.6
8639,300,"Concealers",5944.52,6.52
8639,300,"Revealers",4216.38666666667,5.85333333333333
8640,300,"Concealers",6408.30666666667,6.94666666666667
8640,300,"Revealers",5062.02666666667,6.4
8641,300,"Concealers",6135.49333333333,6.41333333333333
8641,300,"Revealers",3351.6,5.49333333333333
8642,300,"Concealers",6739.66666666667,7.34666666666667
8642,300,"Revealers",6354.25333333333,7.06666666666667
8643,300,"Concealers",7545.38666666667,7.48
8643,300,"Revealers",5543.97333333333,6.72
8644,300,"Concealers",7323.89333333333,7.32
8644,300,"Revealers",4210.4,5.96
8645,300,"Concealers",8400.89333333333,7.96
8645,300,"Revealers",5951.65333333333,6.93333333333333
8646,300,"Concealers",7255.32,7.46666666666667
8646,300,"Revealers",5722.8,6.66666666666667
8647,300,"Concealers",8365.54666666667,7.93333333333333
8647,300,"Revealers",6797.26666666667,7.28
8648,300,"Concealers",8237.98666666667,7.84
8648,300,"Revealers",5682,6.70666666666667
8649,300,"Concealers",7999.61333333333,7.8
8649,300,"Revealers",5817.8,6.82666666666667
8650,300,"Concealers",8298.8,8
8650,300,"Revealers",6998.58666666667,7.24
8651,300,"Concealers",7897.76,7.85333333333333
8651,300,"Revealers",6606.69333333333,7.16
8652,300,"Concealers",8022.46666666667,7.8
8652,300,"Revealers",5832.44,6.73333333333333
8653,300,"Concealers",6672.30666666667,7.08
8653,300,"Revealers",4412.17333333333,6.10666666666667
8654,300,"Concealers",5579.6,6.08
8654,300,"Revealers",3072.17333333333,5.32
8655,300,"Concealers",7697.24,7.70666666666667
8655,300,"Revealers",7189.97333333333,7.38666666666667
8656,300,"Concealers",6247.01333333333,6.78666666666667
8656,300,"Revealers",5150.50666666667,6.29333333333333
8657,300,"Concealers",7262.62666666667,7.32
8657,300,"Revealers",4511.73333333333,6.22666666666667
8658,300,"Concealers",7926.14666666667,7.52
8658,300,"Revealers",4111.14666666667,5.98666666666667
8659,300,"Concealers",7614.14666666667,7.41333333333333
8659,300,"Revealers",5251.8,6.53333333333333
8660,300,"Concealers",7805.88,7.76
8660,300,"Revealers",6148.14666666667,7.02666666666667
8661,300,"Concealers",8241.68,7.81333333333333
8661,300,"Revealers",6156.92,6.88
8662,300,"Concealers",7580.05333333333,7.69333333333333
8662,300,"Revealers",8460.92,8.01333333333333
8663,300,"Concealers",6315.26666666667,6.84
8663,300,"Revealers",5004.29333333333,6.30666666666667
8664,300,"Concealers",7485.24,7.52
8664,300,"Revealers",5596.88,6.74666666666667
8665,300,"Concealers",6659.77333333333,7.04
8665,300,"Revealers",5068.2,6.45333333333333
8666,300,"Concealers",6521.68,7.09333333333333
8666,300,"Revealers",5439.85333333333,6.53333333333333
8667,300,"Concealers",5837.98666666667,6.49333333333333
8667,300,"Revealers",4077.81333333333,5.92
8668,300,"Concealers",7980.36,7.90666666666667
8668,300,"Revealers",7037.16,7.33333333333333
8669,300,"Concealers",6369.32,6.88
8669,300,"Revealers",4754.06666666667,6.21333333333333
8670,300,"Concealers",7488.56,7.6
8670,300,"Revealers",5959.13333333333,6.82666666666667
8671,300,"Concealers",6263.73333333333,6.53333333333333
8671,300,"Revealers",3656.68,5.70666666666667
8672,300,"Concealers",5751.93333333333,6.65333333333333
8672,300,"Revealers",4426.6,6.02666666666667
8673,300,"Concealers",6730.2,6.98666666666667
8673,300,"Revealers",4403.81333333333,6.14666666666667
8674,300,"Concealers",6219.98666666667,6.66666666666667
8674,300,"Revealers",4486.28,6.08
8675,300,"Concealers",6985.82666666667,7.36
8675,300,"Revealers",7761.02666666667,7.62666666666667
8676,300,"Concealers",5238.74666666667,6.04
8676,300,"Revealers",3672.82666666667,5.68
8677,300,"Concealers",7105.12,7.38666666666667
8677,300,"Revealers",6255.65333333333,6.90666666666667
8678,300,"Concealers",7250.94666666667,7.36
8678,300,"Revealers",5699.30666666667,6.61333333333333
8679,300,"Concealers",7757.45333333333,7.70666666666667
8679,300,"Revealers",7350.56,7.49333333333333
8680,300,"Concealers",7643.61333333333,7.56
8680,300,"Revealers",6334.72,7.04
8681,300,"Concealers",6142.25333333333,6.68
8681,300,"Revealers",4273.84,5.96
8682,300,"Concealers",6847.85333333333,7.29333333333333
8682,300,"Revealers",5583.29333333333,6.61333333333333
8683,300,"Concealers",8478.76,7.97333333333333
8683,300,"Revealers",6480.24,7.2
8684,300,"Concealers",6636.52,6.97333333333333
8684,300,"Revealers",5723.12,6.68
8685,300,"Concealers",6249.85333333333,6.76
8685,300,"Revealers",3438.09333333333,5.57333333333333
8686,300,"Concealers",7564.85333333333,7.70666666666667
8686,300,"Revealers",6432.49333333333,7.06666666666667
8687,300,"Concealers",6786.26666666667,7.21333333333333
8687,300,"Revealers",5484.97333333333,6.58666666666667
8688,300,"Concealers",7454.38666666667,7.62666666666667
8688,300,"Revealers",6174.6,6.89333333333333
8689,300,"Concealers",7362.6,7.50666666666667
8689,300,"Revealers",6217.44,6.97333333333333
8690,300,"Concealers",7655.05333333333,7.68
8690,300,"Revealers",5189.33333333333,6.41333333333333
8691,300,"Concealers",6627.65333333333,6.93333333333333
8691,300,"Revealers",3551.10666666667,5.6
8692,300,"Concealers",7125.58666666667,7.36
8692,300,"Revealers",5100.14666666667,6.37333333333333
8693,300,"Concealers",6580.52,6.98666666666667
8693,300,"Revealers",4855.92,6.10666666666667
8694,300,"Concealers",7405.12,7.6
8694,300,"Revealers",6067.09333333333,6.86666666666667
8695,300,"Concealers",8267.68,7.90666666666667
8695,300,"Revealers",6486.02666666667,7.18666666666667
8696,300,"Concealers",7719.06666666667,7.77333333333333
8696,300,"Revealers",7030.48,7.26666666666667
8697,300,"Concealers",7878.82666666667,7.81333333333333
8697,300,"Revealers",6196.12,7.05333333333333
8698,300,"Concealers",6929.33333333333,7
8698,300,"Revealers",4198.46666666667,5.93333333333333
8699,300,"Concealers",6701.36,6.84
8699,300,"Revealers",4811.61333333333,6.18666666666667
8700,300,"Concealers",6595.4,7
8700,300,"Revealers",4315.36,5.92
12901,400,"Concealers",6850.48,7.29
12901,400,"Revealers",5198.06,6.58
12902,400,"Concealers",6398.05,6.71
12902,400,"Revealers",3939.67,5.81
12903,400,"Concealers",6845.23,7.31
12903,400,"Revealers",6191.04,7.03
12904,400,"Concealers",7120.07,7.39
12904,400,"Revealers",5909.91,6.77
12905,400,"Concealers",8306.95,8.02
12905,400,"Revealers",6738.16,7.38
12906,400,"Concealers",7163.98,7.49
12906,400,"Revealers",5331.92,6.59
12907,400,"Concealers",8052.68,7.85
12907,400,"Revealers",5938.79,7.05
12908,400,"Concealers",7822.1,7.62
12908,400,"Revealers",4537.68,6.37
12909,400,"Concealers",8370.35,7.93
12909,400,"Revealers",4982.07,6.53
12910,400,"Concealers",6984.97,6.94
12910,400,"Revealers",3876.7,5.97
12911,400,"Concealers",7413.28,7.74
12911,400,"Revealers",6597.63,7.24
12912,400,"Concealers",7490.57,7.4
12912,400,"Revealers",5120.91,6.53
12913,400,"Concealers",8407.49,7.98
12913,400,"Revealers",5881.27,6.96
12914,400,"Concealers",7164.29,7.61
12914,400,"Revealers",6236.44,6.95
12915,400,"Concealers",6242.74,6.82
12915,400,"Revealers",4398.94,6.08
12916,400,"Concealers",6680.5,7.06
12916,400,"Revealers",5427.75,6.6
12917,400,"Concealers",8142.99,8.11
12917,400,"Revealers",6132.35,6.96
12918,400,"Concealers",8048.96,7.9
12918,400,"Revealers",5190.7,6.61
12919,400,"Concealers",7578.52,7.65
12919,400,"Revealers",4502.38,6.32
12920,400,"Concealers",7274.86,7.64
12920,400,"Revealers",7930.87,7.79
12921,400,"Concealers",7801,7.84
12921,400,"Revealers",6951.08,7.45
12922,400,"Concealers",7565.64,7.46
12922,400,"Revealers",4213.98,6.14
12923,400,"Concealers",6081.19,6.45
12923,400,"Revealers",4367.36,6.09
12924,400,"Concealers",6617.38,7.21
12924,400,"Revealers",5735.07,6.8
12925,400,"Concealers",6509.07,6.72
12925,400,"Revealers",3800.14,6.01
12926,400,"Concealers",8075.14,7.92
12926,400,"Revealers",5414.74,6.7
12927,400,"Concealers",6187.11,6.94
12927,400,"Revealers",4590.21,6.22
12928,400,"Concealers",8522.71,8.14
12928,400,"Revealers",6188.87,7.18
12929,400,"Concealers",7340.8,7.31
12929,400,"Revealers",4101.87,6.02
12930,400,"Concealers",6317.15,6.75
12930,400,"Revealers",4424.61,5.96
12931,400,"Concealers",7147.71,7.48
12931,400,"Revealers",5557.93,6.7
12932,400,"Concealers",8663.04,8.02
12932,400,"Revealers",5471.28,6.74
